id,address,city,street,house_number,entrance,zip,match_type,itm_x,itm_y,utm_x,utm_y
001027-073567-01893-X,"שד בן גוריון 1045, דימונה",דימונה,שד בן גוריון,1045,,,none,,,,
001027-073567-01894-X,"תל אפק 11, דימונה",דימונה,תל אפק,11,,,exact,203215.97,551636.86,,
001027-073567-01895-X,"שיקמה 24, דימונה",דימונה,שיקמה,24,,,exact,203768.26,554461.62,,
001027-073567-01896-X,"שד הנשיא 41, דימונה",דימונה,שד הנשיא,41,,,exact,202782.86,552394.56,,
001027-073567-01897-X,"היונה 4, דימונה",דימונה,היונה,4,,,exact,203582.61,553572.27,,
001027-073567-01898-X,"רחבת הנח""ל 13, דימונה",דימונה,"רחבת הנח""ל",13,,,none,,,,
001027-073567-01899-X,"חרוב 10, דימונה",דימונה,חרוב,10,,,exact,203782.96,554326.98,,
001027-073567-01900-X,"אדר 20, דימונה",דימונה,אדר,20,,,exact,203826.91,554078.75,,
001027-073567-01901-X,"שד הנשיא 81, דימונה",דימונה,שד הנשיא,81,,,exact,202996.94,552704.88,,
001027-073567-01902-X,"שיזף 59, דימונה",דימונה,שיזף,59,,,exact,203589.39,554547.28,,
001027-073567-01903-X,"הרמה 6, דימונה",דימונה,הרמה,6,,,exact,203768.07,553275.55,,
001027-073567-01904-X,"הרמה 2, דימונה",דימונה,הרמה,2,,,exact,203745.45,553296.77,,
001027-073567-01905-X,"ערוגות 8, דימונה",דימונה,ערוגות,8,,,exact,203298.03,553616.83,,
001027-073567-01906-X,"? 20, דימונה",דימונה,?,20,,,exact,203183.05,552991.68,,
001027-073567-01907-X,"אקליפטוס 4, דימונה",דימונה,אקליפטוס,4,,,none,,,,
001027-073567-01908-X,"אקליפטוס 47, דימונה",דימונה,אקליפטוס,47,,,exact,203967.37,554273.52,,
001027-073567-01909-X,"סיתונית 18, דימונה",דימונה,סיתונית,18,,,exact,203160.81,553904.90,,
001027-073567-01910-X,"שיקמה 19, דימונה",דימונה,שיקמה,19,,,exact,203769.82,554560.17,,
001027-073567-01911-X,"בבא סאלי 98, דימונה",דימונה,בבא סאלי,98,,,exact,203251.26,552223.68,,
001027-073567-01912-X,"הר כרמל 3, דימונה",דימונה,הר כרמל,3,,,exact,203719.21,554901.91,,
001027-073567-01913-X,"מונפור 16, דימונה",דימונה,מונפור,16,,,exact,203288.66,551512.76,,
001027-073567-01914-X,"הכלנית 736, דימונה",דימונה,הכלנית,736,,,none,,,,
001027-073567-01915-X,"המעפיל 1215, דימונה",דימונה,המעפיל,1215,,,none,,,,
001027-073567-01916-X,"הפסגה 25, דימונה",דימונה,הפסגה,25,,,exact,203830.39,553580.99,,
001027-073567-01917-X,"הברוש 5, דימונה",דימונה,הברוש,5,,,none,,,,
001027-073567-01918-X,"הר שניר 24, דימונה",דימונה,הר שניר,24,,,exact,203194.43,555109.73,,
001027-073567-01919-X,"מונפור 18, דימונה",דימונה,מונפור,18,,,exact,203306.27,551509.22,,
001027-073567-01920-X,"הר כנען 9, דימונה",דימונה,הר כנען,9,,,exact,203584.65,555100.54,,
001027-073567-01921-X,"משעול רוגל 22, דימונה",דימונה,משעול רוגל,22,,,none,,,,
001027-073567-01922-X,"משעול התקומה 11, דימונה",דימונה,משעול התקומה,11,,,none,,,,
001027-073567-01923-X,"המעלה 15, דימונה",דימונה,המעלה,15,,,exact,203923.58,553404.80,,
001027-073567-01924-X,"האורן 549, דימונה",דימונה,האורן,549,,,none,,,,
001027-073567-01925-X,"התאנה 260, דימונה",דימונה,התאנה,260,,,none,,,,
001027-073567-01926-X,"חצב 29, דימונה",דימונה,חצב,29,,,exact,203620.44,553999.22,,
001027-073567-01927-X,"המעפיל 55, דימונה",דימונה,המעפיל,55,,,exact,203444.84,553460.36,,
001027-073567-01928-X,"טיילת הספורט 1059, דימונה",דימונה,טיילת הספורט,1059,,,none,,,,
001027-073567-01929-X,"המלך דוד 286, דימונה",דימונה,המלך דוד,286,,,none,,,,
001027-073567-01930-X,"מונפור 3, דימונה",דימונה,מונפור,3,,,none,,,,
001027-073567-01931-X,"השקד 11, דימונה",דימונה,השקד,11,,,none,,,,
001027-073567-01932-X,"הרמה 32, דימונה",דימונה,הרמה,32,,,exact,203912.78,553128.93,,
001027-073567-01933-X,"דפנה 1, דימונה",דימונה,דפנה,1,,,none,,,,
001027-073567-01934-X,"קיסריה 16, דימונה",דימונה,קיסריה,16,,,exact,203556.94,551796.41,,
001027-073567-01935-X,"? 38, דימונה",דימונה,?,38,,,exact,202907.82,552974.79,,
001027-073567-01936-X,"חצב 25, דימונה",דימונה,חצב,25,,,exact,203643.28,553998.97,,
001027-073567-01937-X,"סחלבן החורש 31, דימונה",דימונה,סחלבן החורש,31,,,exact,203968.18,554049.63,,
001027-073567-01938-X,"שיבטה 23, דימונה",דימונה,שיבטה,23,,,exact,203722.53,551721.76,,
001027-073567-01939-X,"פטרה 12, דימונה",דימונה,פטרה,12,,,exact,203592.51,551547.19,,
001027-073567-01940-X,"נורית 20, דימונה",דימונה,נורית,20,,,exact,203627.03,554301.37,,
001027-073567-01941-X,"התאנה 362, דימונה",דימונה,התאנה,362,,,none,,,,
001027-073567-01942-X,"מצדה 146, דימונה",דימונה,מצדה,146,,,none,,,,
001027-073567-01943-X,"דרך השלום 1206, דימונה",דימונה,דרך השלום,1206,,,none,,,,
001027-073567-01944-X,"רחבת אורון 40, דימונה",דימונה,רחבת אורון,40,,,none,,,,
001027-073567-01945-X,"שד הנשיא 59, דימונה",דימונה,שד הנשיא,59,,,exact,202936.41,552486.99,,
001027-073567-01946-X,"רחבת הפלמ""ח 9, דימונה",דימונה,"רחבת הפלמ""ח",9,,,exact,202720.39,553550.78,,
001027-073567-01947-X,"גמלא 64, דימונה",דימונה,גמלא,64,,,exact,203688.03,551725.43,,
001027-073567-01948-X,"טיילת הספורט 1050, דימונה",דימונה,טיילת הספורט,1050,,,none,,,,
001027-073567-01949-X,"מורן החורש 1, דימונה",דימונה,מורן החורש,1,,,exact,203750.09,554176.17,,
001027-073567-01950-X,"הר שניר 12, דימונה",דימונה,הר שניר,12,,,exact,203323.77,555035.34,,
001027-073567-01951-X,"מילרוד אליעזר 5, דימונה",דימונה,מילרוד אליעזר,5,,,none,,,,
001027-073567-01952-X,"הפסגה 2, דימונה",דימונה,הפסגה,2,,,exact,203731.37,553444.65,,
001027-073567-01953-X,"מולדה 19, דימונה",דימונה,מולדה,19,,,none,,,,
001027-073567-01954-X,"שדה יצחק 1017, דימונה",דימונה,שדה יצחק,1017,,,none,,,,
001027-073567-01955-X,"שושן צחור 11, דימונה",דימונה,שושן צחור,11,,,none,,,,
001027-073567-01956-X,"רחבת אורון 6, דימונה",דימונה,רחבת אורון,6,,,exact,202863.97,552513.65,,
001027-073567-01957-X,"מולדה 23, דימונה",דימונה,מולדה,23,,,none,,,,
001027-073567-01958-X,"מצדה 37, דימונה",דימונה,מצדה,37,,,none,,,,
001027-073567-01959-X,"השבלים 62, דימונה",דימונה,השבלים,62,,,exact,202548.82,552487.81,,
001027-073567-01960-X,"הרימון 276, דימונה",דימונה,הרימון,276,,,none,,,,
001027-073567-01961-X,"המעפיל 76, דימונה",דימונה,המעפיל,76,,,exact,203866.33,553328.17,,
001027-073567-01962-X,"? 11, דימונה",דימונה,?,11,,,exact,203611.63,552843.69,,
001027-073567-01963-X,"הפסגה 111, דימונה",דימונה,הפסגה,111,,,exact,204111.43,553029.14,,
001027-073567-01964-X,"פרג 13, דימונה",דימונה,פרג,13,,,exact,203668.13,554324.25,,
001027-073567-01965-X,"אקסודוס 67, דימונה",דימונה,אקסודוס,67,,,none,,,,
001027-073567-01966-X,"שיזף 25, דימונה",דימונה,שיזף,25,,,exact,204038.33,554338.88,,
001027-073567-01967-X,"שד הנשיא 1, דימונה",דימונה,שד הנשיא,1,,,exact,202960.37,552502.00,,
001027-073567-01968-X,"שד הנשיא 69, דימונה",דימונה,שד הנשיא,69,,,exact,202976.52,552569.12,,
001027-073567-01969-X,"דני 9, דימונה",דימונה,דני,9,,,exact,202786.59,553609.05,,
001027-073567-01970-X,"? 1099, דימונה",דימונה,?,1099,,,none,,,,
001027-073567-01971-X,"חרצית 7, דימונה",דימונה,חרצית,7,,,exact,203953.17,554425.14,,
001027-073567-01972-X,"היורה 793, דימונה",דימונה,היורה,793,,,none,,,,
001027-073567-01973-X,"ישעיה 27, דימונה",דימונה,ישעיה,27,,,exact,203301.71,554248.93,,
001027-073567-01974-X,"דרך השלום 55, דימונה",דימונה,דרך השלום,55,,,exact,203497.14,553633.07,,
001027-073567-01975-X,"סחלבן החורש 27, דימונה",דימונה,סחלבן החורש,27,,,exact,203899.58,554049.13,,
001027-073567-01976-X,"אדר 5, דימונה",דימונה,אדר,5,,,exact,203771.34,554113.92,,
001027-073567-01977-X,"האורן 42, דימונה",דימונה,האורן,42,,,none,,,,
001027-073567-01978-X,"בית שערים 15, דימונה",דימונה,בית שערים,15,,,exact,203229.51,551769.89,,
001027-073567-01979-X,"בת חן 11, דימונה",דימונה,בת חן,11,,,exact,203120.44,553867.28,,
001027-073567-01980-X,"הרמה 31, דימונה",דימונה,הרמה,31,,,exact,203943.51,553143.03,,
001027-073567-01981-X,"עבדת 35, דימונה",דימונה,עבדת,35,,,exact,203880.47,552736.88,,
001027-073567-01982-X,"רחבת הבנים 10, דימונה",דימונה,רחבת הבנים,10,,,none,,,,
001027-073567-01983-X,"שד הנשיא 55, דימונה",דימונה,שד הנשיא,55,,,exact,202911.50,552461.91,,
001027-073567-01984-X,"שיזף 30, דימונה",דימונה,שיזף,30,,,exact,204131.75,554302.13,,
001027-073567-01985-X,"התירוש 2, דימונה",דימונה,התירוש,2,,,none,,,,
001027-073567-01986-X,"שד הנשיא 67, דימונה",דימונה,שד הנשיא,67,,,exact,202969.59,552556.80,,
001027-073567-01987-X,"מורן החורש 42, דימונה",דימונה,מורן החורש,42,,,exact,204056.52,554141.09,,
001027-073567-01988-X,"הר מירון 6, דימונה",דימונה,הר מירון,6,,,exact,203637.98,555042.71,,
001027-073567-01989-X,"העמל 5, דימונה",דימונה,העמל,5,,,none,,,,
001027-073567-01990-X,"שד יגאל אלון 501, דימונה",דימונה,שד יגאל אלון,501,,,none,,,,
001027-073567-01991-X,"האשל 567, דימונה",דימונה,האשל,567,,,none,,,,
001027-073567-01992-X,"המלך דוד 285, דימונה",דימונה,המלך דוד,285,,,none,,,,
001027-073567-01993-X,"יגור 27, דימונה",דימונה,יגור,27,,,none,,,,
001027-073567-01994-X,"תל אפק 23, דימונה",דימונה,תל אפק,23,,,exact,203222.31,551573.05,,
001027-073567-01995-X,"? 24, דימונה",דימונה,?,24,,,exact,203157.51,552991.46,,
001027-073567-01996-X,"נתיב הצפורים 132, דימונה",דימונה,נתיב הצפורים,132,,,street,203482.58,553688.45,,
001027-073567-01997-X,"עמוס 8, דימונה",דימונה,עמוס,8,,,none,,,,
001027-073567-01998-X,"שבזי שלום 18, דימונה",דימונה,שבזי שלום,18,,,exact,203935.38,553543.71,,
001027-073567-01999-X,"יואל 2, דימונה",דימונה,יואל,2,,,exact,203275.79,554145.18,,
001027-073567-02000-X,"הר ארבל 7, דימונה",דימונה,הר ארבל,7,,,exact,203616.26,554898.13,,
001027-073567-02001-X,"בר כוכבא 205, דימונה",דימונה,בר כוכבא,205,,,none,,,,
001027-073567-02002-X,"רזיאל דוד 24, דימונה",דימונה,רזיאל דוד,24,,,exact,202405.18,552703.82,,
001027-073567-02003-X,"לילך 18, דימונה",דימונה,לילך,18,,,exact,203219.28,553886.14,,
001027-073567-02004-X,"שד בן גוריון 1046, דימונה",דימונה,שד בן גוריון,1046,,,none,,,,
001027-073567-02005-X,"אשחר 1, דימונה",דימונה,אשחר,1,,,exact,204002.80,554113.12,,
001027-073567-02006-X,"הרימון 306, דימונה",דימונה,הרימון,306,,,none,,,,
001027-073567-02007-X,"הרמה 41, דימונה",דימונה,הרמה,41,,,exact,203980.27,553065.79,,
001027-073567-02008-X,"המעפיל 78, דימונה",דימונה,המעפיל,78,,,exact,203879.46,553316.60,,
001027-073567-02009-X,"קיסריה 18, דימונה",דימונה,קיסריה,18,,,none,,,,
001027-073567-02010-X,"קדש 29, דימונה",דימונה,קדש,29,,,exact,202686.22,551910.62,,
001027-073567-02011-X,"תל פורן 5, דימונה",דימונה,תל פורן,5,,,exact,203495.72,551745.64,,
001027-073567-02012-X,"בת חן 19, דימונה",דימונה,בת חן,19,,,exact,203193.33,553868.47,,
001027-073567-02013-X,"ציפורן 36, דימונה",דימונה,ציפורן,36,,,exact,203814.03,554413.30,,
001027-073567-02014-X,"קלעת נמרוד 3, דימונה",דימונה,קלעת נמרוד,3,,,exact,203226.25,551480.86,,
001027-073567-02015-X,"הר גולן 9, דימונה",דימונה,הר גולן,9,,,exact,203192.79,555004.86,,
001027-073567-02016-X,"רחבת האצ""ל 12, דימונה",דימונה,"רחבת האצ""ל",12,,,none,,,,
001027-073567-02017-X,"ליבנה 16, דימונה",דימונה,ליבנה,16,,,exact,203874.75,554108.68,,
001027-073567-02018-X,"המעפיל 7, דימונה",דימונה,המעפיל,7,,,none,,,,
001027-073567-02019-X,"היונה 186, דימונה",דימונה,היונה,186,,,exact,203592.02,553455.25,,
001027-073567-02020-X,"הר תבור 5, דימונה",דימונה,הר תבור,5,,,exact,203677.45,555029.95,,
001027-073567-02021-X,"? 1091, דימונה",דימונה,?,1091,,,none,,,,
001027-073567-02022-X,"האשל 570, דימונה",דימונה,האשל,570,,,none,,,,
001027-073567-02023-X,"תל אפק 2, דימונה",דימונה,תל אפק,2,,,exact,203187.53,551728.90,,
001027-073567-02024-X,"ההדס 521, דימונה",דימונה,ההדס,521,,,none,,,,
001027-073567-02025-X,"שיזף 96, דימונה",דימונה,שיזף,96,,,exact,203757.00,554614.42,,
001027-073567-02026-X,"טיילת הספורט 24, דימונה",דימונה,טיילת הספורט,24,,,exact,203125.59,553347.79,,
001027-073567-02027-X,"? 33, דימונה",דימונה,?,33,,,exact,203370.62,552906.45,,
001027-073567-02028-X,"התאנה 232, דימונה",דימונה,התאנה,232,,,none,,,,
001027-073567-02029-X,"? 125, דימונה",דימונה,?,125,,,none,,,,
001027-073567-02030-X,"אקליפטוס 13, דימונה",דימונה,אקליפטוס,13,,,exact,203972.85,554104.56,,
001027-073567-02031-X,"מצדה 157, דימונה",דימונה,מצדה,157,,,none,,,,
001027-073567-02032-X,"כורזין 23, דימונה",דימונה,כורזין,23,,,exact,203792.03,551539.39,,
001027-073567-02033-X,"כובשי אילת 104, דימונה",דימונה,כובשי אילת,104,,,none,,,,
001027-073567-02034-X,"התאנה 338, דימונה",דימונה,התאנה,338,,,none,,,,
001027-073567-02035-X,"הר כרמל 24, דימונה",דימונה,הר כרמל,24,,,none,,,,
001027-073567-02036-X,"חצב 52, דימונה",דימונה,חצב,52,,,none,,,,
001027-073567-02037-X,"מבצע יואב 3, דימונה",דימונה,מבצע יואב,3,,,exact,202800.93,553600.58,,
001027-073567-02038-X,"אשחר 2, דימונה",דימונה,אשחר,2,,,exact,204006.23,554080.74,,
001027-073567-02039-X,"מצדה 148, דימונה",דימונה,מצדה,148,,,none,,,,
001027-073567-02040-X,"דרך הצנחנים 1073, דימונה",דימונה,דרך הצנחנים,1073,,,none,,,,
001027-073567-02041-X,"שטרן יאיר 4, דימונה",דימונה,שטרן יאיר,4,,,none,,,,
001027-073567-02042-X,"ירמיה 1, דימונה",דימונה,ירמיה,1,,,exact,203331.40,554102.35,,
001027-073567-02043-X,"תל אפק 19, דימונה",דימונה,תל אפק,19,,,exact,203217.70,551597.79,,
001027-073567-02044-X,"גמלא 27, דימונה",דימונה,גמלא,27,,,exact,203421.14,551764.85,,
001027-073567-02045-X,"מבצע חורב 8, דימונה",דימונה,מבצע חורב,8,,,exact,202738.21,553620.03,,
001027-073567-02046-X,"האורן 550, דימונה",דימונה,האורן,550,,,none,,,,
001027-073567-02047-X,"שד הנשיא 51, דימונה",דימונה,שד הנשיא,51,,,exact,202864.20,552430.76,,
001027-073567-02048-X,"שיבטה 6, דימונה",דימונה,שיבטה,6,,,exact,203700.72,551647.85,,
001027-073567-02049-X,"דוד אלעזר 1163, דימונה",דימונה,דוד אלעזר,1163,,,none,,,,
001027-073567-02050-X,"דוד אלעזר 90, דימונה",דימונה,דוד אלעזר,90,,,none,,,,
001027-073567-02051-X,"ליבנה 17, דימונה",דימונה,ליבנה,17,,,none,,,,
001027-073567-02052-X,"בר כוכבא 207, דימונה",דימונה,בר כוכבא,207,,,none,,,,
001027-073567-02053-X,"שד יגאל אלון 31, דימונה",דימונה,שד יגאל אלון,31,,,exact,203412.73,552506.07,,
001027-073567-02054-X,"עלית הנוער 13, דימונה",דימונה,עלית הנוער,13,,,none,,,,
001027-073567-02055-X,"שיזף 67, דימונה",דימונה,שיזף,67,,,exact,203546.83,554501.88,,
001027-073567-02056-X,"חצב 12, דימונה",דימונה,חצב,12,,,exact,203656.50,554030.46,,
001027-073567-02057-X,"המעלה 33, דימונה",דימונה,המעלה,33,,,exact,204000.23,553283.34,,
001027-073567-02058-X,"טופח 34, דימונה",דימונה,טופח,34,,,exact,204000.86,554509.90,,
001027-073567-02059-X,"המסגר 7, דימונה",דימונה,המסגר,7,,,none,,,,
001027-073567-02060-X,"משעול חירם 10, דימונה",דימונה,משעול חירם,10,,,exact,202688.60,553592.11,,
001027-073567-02061-X,"בבא סאלי 90, דימונה",דימונה,בבא סאלי,90,,,exact,203182.05,552204.43,,
001027-073567-02062-X,"מ""ג המעפילים 215, דימונה",דימונה,"מ""ג המעפילים",215,,,none,,,,
001027-073567-02063-X,"הר ארבל 39, דימונה",דימונה,הר ארבל,39,,,exact,203533.29,555004.11,,
001027-073567-02064-X,"ציפורי 16, דימונה",דימונה,ציפורי,16,,,exact,203369.97,551608.63,,
001027-073567-02065-X,"קדש 66, דימונה",דימונה,קדש,66,,,none,,,,
001027-073567-02066-X,"מילרוד אליעזר 12, דימונה",דימונה,מילרוד אליעזר,12,,,exact,203773.06,552635.64,,
001027-073567-02067-X,"מולדה 29, דימונה",דימונה,מולדה,29,,,none,,,,
001027-073567-02068-X,"חטיבת גבעתי 5, דימונה",דימונה,חטיבת גבעתי,5,,,none,,,,
001027-073567-02069-X,"חצב 44, דימונה",דימונה,חצב,44,,,none,,,,
001027-073567-02070-X,"שיזף 158, דימונה",דימונה,שיזף,158,,,exact,203408.28,554445.64,,
001027-073567-02071-X,"מבצע ברוש 6, דימונה",דימונה,מבצע ברוש,6,,,none,,,,
001027-073567-02072-X,"מילרוד אליעזר 1620, דימונה",דימונה,מילרוד אליעזר,1620,,,none,,,,
001027-073567-02073-X,"בבא סאלי 102, דימונה",דימונה,בבא סאלי,102,,,exact,203280.51,552233.36,,
001027-073567-02074-X,"ניצנה 141, דימונה",דימונה,ניצנה,141,,,none,,,,
001027-073567-02075-X,"? 261, דימונה",דימונה,?,261,,,none,,,,
001027-073567-02076-X,"קיסריה 5, דימונה",דימונה,קיסריה,5,,,exact,203481.08,551808.52,,
001027-073567-02077-X,"חטיבת אלכסנדרוני 4084, דימונה",דימונה,חטיבת אלכסנדרוני,4084,,,none,,,,
001027-073567-02078-X,"יודפת 9, דימונה",דימונה,יודפת,9,,,exact,203334.43,551637.60,,
001027-073567-02079-X,"שדה יצחק 1018, דימונה",דימונה,שדה יצחק,1018,,,none,,,,
001027-073567-02080-X,"עין גדי 4, דימונה",דימונה,עין גדי,4,,,exact,203175.30,551933.56,,
001027-073567-02081-X,"דוד אלעזר 524, דימונה",דימונה,דוד אלעזר,524,,,none,,,,
001027-073567-02082-X,"שד גולדה מאיר 1004, דימונה",דימונה,שד גולדה מאיר,1004,,,none,,,,
001027-073567-02083-X,"דרך השלום 1204, דימונה",דימונה,דרך השלום,1204,,,none,,,,
001027-073567-02084-X,"מונפור 11, דימונה",דימונה,מונפור,11,,,none,,,,
001027-073567-02085-X,"רחבת יונתן 12, דימונה",דימונה,רחבת יונתן,12,,,none,,,,
001027-073567-02086-X,"אקליפטוס 27, דימונה",דימונה,אקליפטוס,27,,,exact,203967.69,554179.13,,
001027-073567-02087-X,"מבצע ברוש 8, דימונה",דימונה,מבצע ברוש,8,,,none,,,,
001027-073567-02088-X,"קציעות 81, דימונה",דימונה,קציעות,81,,,none,,,,
001027-073567-02089-X,"הפסגה 14, דימונה",דימונה,הפסגה,14,,,exact,203770.80,553553.05,,
001027-073567-02090-X,"רקפת 751, דימונה",דימונה,רקפת,751,,,none,,,,
001027-073567-02091-X,"רחבת אורון 34, דימונה",דימונה,רחבת אורון,34,,,none,,,,
001027-073567-02092-X,"יגור 35, דימונה",דימונה,יגור,35,,,none,,,,
001027-073567-02093-X,"המסגר 9, דימונה",דימונה,המסגר,9,,,none,,,,
001027-073567-02094-X,"האורן 540, דימונה",דימונה,האורן,540,,,none,,,,
001027-073567-02095-X,"הרצל 234, דימונה",דימונה,הרצל,234,,,none,,,,
001027-073567-02096-X,"כובשי אילת 103, דימונה",דימונה,כובשי אילת,103,,,exact,203566.80,552308.98,,
001027-073567-02097-X,"טופח 29, דימונה",דימונה,טופח,29,,,exact,203946.86,554506.42,,
001027-073567-02098-X,"משעול הרעות 14, דימונה",דימונה,משעול הרעות,14,,,none,,,,
001027-073567-02099-X,"בבא סאלי 3, דימונה",דימונה,בבא סאלי,3,,,exact,202492.35,552132.70,,
001027-073567-02100-X,"משעול התקוה 3, דימונה",דימונה,משעול התקוה,3,,,none,,,,
001027-073567-02101-X,"מבצר עכו 14, דימונה",דימונה,מבצר עכו,14,,,exact,203793.53,551637.80,,
001027-073567-02102-X,"רחבת הפלמ""ח 4, דימונה",דימונה,"רחבת הפלמ""ח",4,,,none,,,,
001027-073567-02103-X,"שד בן גוריון 47, דימונה",דימונה,שד בן גוריון,47,,,exact,203229.21,553312.32,,
001027-073567-02104-X,"אקליפטוס 29, דימונה",דימונה,אקליפטוס,29,,,exact,203968.58,554193.94,,
001027-073567-02105-X,"דרך השלום 69, דימונה",דימונה,דרך השלום,69,,,exact,203543.20,553649.84,,
001027-073567-02106-X,"סחלבן החורש 62, דימונה",דימונה,סחלבן החורש,62,,,exact,204035.41,554001.28,,
001027-073567-02107-X,"? 34, דימונה",דימונה,?,34,,,exact,202958.10,552980.51,,
001027-073567-02108-X,"יגור 41, דימונה",דימונה,יגור,41,,,none,,,,
001027-073567-02109-X,"הסנהדרין 276, דימונה",דימונה,הסנהדרין,276,,,none,,,,
001027-073567-02110-X,"דפנה 3, דימונה",דימונה,דפנה,3,,,none,,,,
001027-073567-02111-X,"שיזף 166, דימונה",דימונה,שיזף,166,,,none,,,,
001027-073567-02112-X,"הר כרמל 5, דימונה",דימונה,הר כרמל,5,,,exact,203700.62,554897.15,,
001027-073567-02113-X,"הכלנית 743, דימונה",דימונה,הכלנית,743,,,none,,,,
001027-073567-02114-X,"רחבת האשלג 23, דימונה",דימונה,רחבת האשלג,23,,,exact,202717.04,552695.54,,
001027-073567-02115-X,"קדש 59, דימונה",דימונה,קדש,59,,,none,,,,
001027-073567-02116-X,"לילך 3, דימונה",דימונה,לילך,3,,,exact,203195.88,553823.48,,
001027-073567-02117-X,"חטיבת הראל 4081, דימונה",דימונה,חטיבת הראל,4081,,,none,,,,
001027-073567-02118-X,"דוד אלעזר 574, דימונה",דימונה,דוד אלעזר,574,,,none,,,,
001027-073567-02119-X,"בית שערים 18, דימונה",דימונה,בית שערים,18,,,exact,203193.92,551761.94,,
001027-073567-02120-X,"גמלא 7, דימונה",דימונה,גמלא,7,,,none,,,,
001027-073567-02121-X,"מבצע ברוש 22, דימונה",דימונה,מבצע ברוש,22,,,none,,,,
001027-073567-02122-X,"שיזף 31, דימונה",דימונה,שיזף,31,,,exact,204017.89,554357.85,,
001027-073567-02123-X,"הרצל 115, דימונה",דימונה,הרצל,115,,,none,,,,
001027-073567-02124-X,"מרווה 3, דימונה",דימונה,מרווה,3,,,exact,203600.00,554173.92,,
001027-073567-02125-X,"כורזין 15, דימונה",דימונה,כורזין,15,,,exact,203750.09,551553.78,,
001027-073567-02126-X,"כובשי אילת 1613, דימונה",דימונה,כובשי אילת,1613,,,none,,,,
001027-073567-02127-X,"שד הנשיא 264, דימונה",דימונה,שד הנשיא,264,,,none,,,,
001027-073567-02128-X,"תל אפק 7, דימונה",דימונה,תל אפק,7,,,exact,203217.42,551668.25,,
001027-073567-02129-X,"חצב 51, דימונה",דימונה,חצב,51,,,exact,203589.71,554083.12,,
001027-073567-02130-X,"מ""ג המעפילים 218, דימונה",דימונה,"מ""ג המעפילים",218,,,none,,,,
001027-073567-02131-X,"? 1095, דימונה",דימונה,?,1095,,,none,,,,
001027-073567-02132-X,"רחבת האצ""ל 14, דימונה",דימונה,"רחבת האצ""ל",14,,,none,,,,
001027-073567-02133-X,"סלא איירין 5, דימונה",דימונה,סלא איירין,5,,,none,,,,
001027-073567-02134-X,"חצב 1, דימונה",דימונה,חצב,1,,,exact,203682.25,554141.37,,
001027-073567-02135-X,"חרוב 32, דימונה",דימונה,חרוב,32,,,none,,,,
001027-073567-02136-X,"יודפת 11, דימונה",דימונה,יודפת,11,,,none,,,,
001027-073567-02137-X,"? 84, דימונה",דימונה,?,84,,,exact,203758.00,552778.67,,
001027-073567-02138-X,"המעפיל 75, דימונה",דימונה,המעפיל,75,,,exact,203919.73,553325.58,,
001027-073567-02139-X,"האשל 555, דימונה",דימונה,האשל,555,,,none,,,,
001027-073567-02140-X,"גמלא 6, דימונה",דימונה,גמלא,6,,,exact,203226.38,551855.82,,
001027-073567-02141-X,"הרימון 340, דימונה",דימונה,הרימון,340,,,none,,,,
001027-073567-02142-X,"כליל החורש 47, דימונה",דימונה,כליל החורש,47,,,exact,203899.61,554270.58,,
001027-073567-02143-X,"סחלבן החורש 63, דימונה",דימונה,סחלבן החורש,63,,,exact,204138.55,554054.23,,
001027-073567-02144-X,"חצב 14, דימונה",דימונה,חצב,14,,,exact,203620.73,554033.81,,
001027-073567-02145-X,"דרך השלום 1212, דימונה",דימונה,דרך השלום,1212,,,none,,,,
001027-073567-02146-X,"שד בן גוריון 33, דימונה",דימונה,שד בן גוריון,33,,,exact,203229.25,553242.34,,
001027-073567-02147-X,"בבא סאלי 13, דימונה",דימונה,בבא סאלי,13,,,exact,202558.05,552088.39,,
001027-073567-02148-X,"המעפיל 59, דימונה",דימונה,המעפיל,59,,,exact,203752.27,553440.54,,
001027-073567-02149-X,"המעפיל 90, דימונה",דימונה,המעפיל,90,,,exact,203961.28,553174.93,,
001027-073567-02150-X,"טיילת הספורט 1060, דימונה",דימונה,טיילת הספורט,1060,,,none,,,,
001027-073567-02151-X,"סחלבן החורש 23, דימונה",דימונה,סחלבן החורש,23,,,exact,203842.85,554051.54,,
001027-073567-02152-X,"שיקמה 25, דימונה",דימונה,שיקמה,25,,,exact,203792.64,554530.51,,
001027-073567-02153-X,"שיזף 88, דימונה",דימונה,שיזף,88,,,exact,203784.97,554609.92,,
001027-073567-02154-X,"מורן החורש 126, דימונה",דימונה,מורן החורש,126,,,none,,,,
001027-073567-02155-X,"ציפורן 20, דימונה",דימונה,ציפורן,20,,,exact,203665.73,554401.20,,
001027-073567-02156-X,"דרך השלום 139, דימונה",דימונה,דרך השלום,139,,,none,,,,
001027-073567-02157-X,"קטלב 43, דימונה",דימונה,קטלב,43,,,exact,203715.42,554253.90,,
001027-073567-02158-X,"שיזף 56, דימונה",דימונה,שיזף,56,,,exact,203906.70,554525.05,,
001027-073567-02159-X,"האשל 557, דימונה",דימונה,האשל,557,,,none,,,,
001027-073567-02160-X,"ברקן 19, דימונה",דימונה,ברקן,19,,,exact,203824.97,554240.58,,
001027-073567-02161-X,"ליבנה 28, דימונה",דימונה,ליבנה,28,,,exact,203875.74,554183.43,,
