id,address,zip,match_type,itm_x,itm_y,utm_x,utm_y
001027-080850-00234-ג,"הרצל 234ג, דימונה",86041,street,202895.25,552939.24,693765.65,3438858.83
001027-080850-00234-ד,"הרצל 234ד, דימונה",86041,street,202895.25,552939.24,693765.65,3438858.83
001027-080850-00295-X,"הרצל 295, דימונה",86070,street,202895.25,552939.24,693765.65,3438858.83
001027-080850-00295-א,"הרצל 295א, דימונה",86070,street,202895.25,552939.24,693765.65,3438858.83
001027-080850-00295-ג,"הרצל 295ג, דימונה",86070,street,202895.25,552939.24,693765.65,3438858.83
001027-080850-00295-ד,"הרצל 295ד, דימונה",86070,street,202895.25,552939.24,693765.65,3438858.83
001027-080850-00295-ה,"הרצל 295ה, דימונה",86070,street,202895.25,552939.24,693765.65,3438858.83
001027-080850-00295-ו,"הרצל 295ו, דימונה",86070,street,202895.25,552939.24,693765.65,3438858.83
001027-080850-00503-X,"הרצל 503, דימונה",86021,street,202895.25,552939.24,693765.65,3438858.83
001027-080850-00503-א,"הרצל 503א, דימונה",86021,street,202895.25,552939.24,693765.65,3438858.83
001027-080850-00503-ב,"הרצל 503ב, דימונה",86021,street,202895.25,552939.24,693765.65,3438858.83
001027-080850-00503-ג,"הרצל 503ג, דימונה",86021,street,202895.25,552939.24,693765.65,3438858.83
001027-080850-00504-א,"הרצל 504א, דימונה",86021,street,202895.25,552939.24,693765.65,3438858.83
001027-080850-00504-ב,"הרצל 504ב, דימונה",86021,street,202895.25,552939.24,693765.65,3438858.83
001027-080850-00504-ג,"הרצל 504ג, דימונה",86021,street,202895.25,552939.24,693765.65,3438858.83
001027-080850-00504-ד,"הרצל 504ד, דימונה",86021,street,202895.25,552939.24,693765.65,3438858.83
001027-080957-00000-X,"סביון, דימונה",86015,street,203086.79,552236.62,693971.11,3438160.12
001027-080957-00001-X,"סביון 1, דימונה",86015,street,203086.79,552236.62,693971.11,3438160.12
001027-080957-00003-X,"סביון 3, דימונה",86015,street,203086.79,552236.62,693971.11,3438160.12
001027-080957-00005-X,"סביון 5, דימונה",86015,street,203086.79,552236.62,693971.11,3438160.12
001027-081029-00000-X,"עזרא ונחמיה, דימונה",86043,street,203327.35,552696.62,694202.50,3438624.83
001027-081029-00021-X,"עזרא ונחמיה 21, דימונה",86046,street,203327.35,552696.62,694202.50,3438624.83
001027-081029-00220-X,"עזרא ונחמיה 220, דימונה",86046,street,203327.35,552696.62,694202.50,3438624.83
001027-081029-00220-א,"עזרא ונחמיה 220א, דימונה",86046,street,203327.35,552696.62,694202.50,3438624.83
001027-081029-00220-ג,"עזרא ונחמיה 220ג, דימונה",86046,street,203327.35,552696.62,694202.50,3438624.83
001027-081029-00220-ד,"עזרא ונחמיה 220ד, דימונה",86046,street,203327.35,552696.62,694202.50,3438624.83
001027-081029-00220-ה,"עזרא ונחמיה 220ה, דימונה",86046,street,203327.35,552696.62,694202.50,3438624.83
001027-081029-00220-ו,"עזרא ונחמיה 220ו, דימונה",86046,street,203327.35,552696.62,694202.50,3438624.83
001027-081029-00220-ז,"עזרא ונחמיה 220ז, דימונה",86046,street,203327.35,552696.62,694202.50,3438624.83
001027-081029-00243-א,"עזרא ונחמיה 243א, דימונה",86046,exact,203306.75,552713.95,694181.56,3438641.75
001027-081029-00243-ג,"עזרא ונחמיה 243ג, דימונה",86046,exact,203306.75,552713.95,694181.56,3438641.75
001027-081029-00243-ד,"עזרא ונחמיה 243ד, דימונה",86046,exact,203306.75,552713.95,694181.56,3438641.75
001027-081029-00244-X,"עזרא ונחמיה 244, דימונה",86046,street,203327.35,552696.62,694202.50,3438624.83
001027-081029-00244-א,"עזרא ונחמיה 244א, דימונה",86046,street,203327.35,552696.62,694202.50,3438624.83
001027-081029-00244-ב,"עזרא ונחמיה 244ב, דימונה",86046,street,203327.35,552696.62,694202.50,3438624.83
001027-081029-00244-ד,"עזרא ונחמיה 244ד, דימונה",86046,street,203327.35,552696.62,694202.50,3438624.83
001027-081029-00244-ה,"עזרא ונחמיה 244ה, דימונה",86046,street,203327.35,552696.62,694202.50,3438624.83
001027-081029-00244-ו,"עזרא ונחמיה 244ו, דימונה",86046,street,203327.35,552696.62,694202.50,3438624.83
001027-081029-00250-X,"עזרא ונחמיה 250, דימונה",86043,street,203327.35,552696.62,694202.50,3438624.83
001027-081029-00250-א,"עזרא ונחמיה 250א, דימונה",86043,street,203327.35,552696.62,694202.50,3438624.83
001027-081029-00250-ב,"עזרא ונחמיה 250ב, דימונה",86043,street,203327.35,552696.62,694202.50,3438624.83
001027-081029-00250-ג,"עזרא ונחמיה 250ג, דימונה",86043,street,203327.35,552696.62,694202.50,3438624.83
001027-081029-00250-ד,"עזרא ונחמיה 250ד, דימונה",86043,street,203327.35,552696.62,694202.50,3438624.83
001027-081029-00250-ה,"עזרא ונחמיה 250ה, דימונה",86043,street,203327.35,552696.62,694202.50,3438624.83
001027-081029-00250-ו,"עזרא ונחמיה 250ו, דימונה",86043,street,203327.35,552696.62,694202.50,3438624.83
001027-081210-00055-X,"? 55, דימונה",86022,none,,,,
001027-081210-00055-ב,"? 55ב, דימונה",86022,none,,,,
001027-081210-00056-ג,"? 56ג, דימונה",86022,none,,,,
001027-081210-00057-X,"? 57, דימונה",86022,none,,,,
001027-081210-00057-א,"? 57א, דימונה",86022,none,,,,
001027-081210-00057-ב,"? 57ב, דימונה",86022,none,,,,
001027-081210-00057-ג,"? 57ג, דימונה",86022,none,,,,
001027-081210-00057-ד,"? 57ד, דימונה",86022,none,,,,
001027-081210-00058-X,"? 58, דימונה",86022,none,,,,
001027-081210-00058-א,"? 58א, דימונה",86022,none,,,,
001027-081210-00058-ב,"? 58ב, דימונה",86022,none,,,,
001027-081210-00058-ג,"? 58ג, דימונה",86022,none,,,,
001027-081210-00059-א,"? 59א, דימונה",86022,none,,,,
001027-081210-00059-ב,"? 59ב, דימונה",86022,none,,,,
001027-081210-00059-ג,"? 59ג, דימונה",86022,none,,,,
001027-081311-00000-X,"השיטה, דימונה",86122,street,202888.89,552630.16,693765.43,3438549.67
001027-081311-00045-X,"השיטה 45, דימונה",86122,exact,202876.71,552582.65,693754.19,3438501.93
001027-081311-00045-ה,"השיטה 45ה, דימונה",86122,exact,202876.71,552582.65,693754.19,3438501.93
001027-081311-00045-ו,"השיטה 45ו, דימונה",86122,exact,202876.71,552582.65,693754.19,3438501.93
001027-081311-00045-ז,"השיטה 45ז, דימונה",86122,exact,202876.71,552582.65,693754.19,3438501.93
001027-081311-00046-X,"השיטה 46, דימונה",86122,exact,202897.40,552612.42,693774.29,3438532.11
001027-081311-00046-א,"השיטה 46א, דימונה",86122,exact,202897.40,552612.42,693774.29,3438532.11
001027-081311-00046-ב,"השיטה 46ב, דימונה",86122,exact,202897.40,552612.42,693774.29,3438532.11
001027-081311-00046-ג,"השיטה 46ג, דימונה",86122,exact,202897.40,552612.42,693774.29,3438532.11
001027-081311-00046-ד,"השיטה 46ד, דימונה",86122,exact,202897.40,552612.42,693774.29,3438532.11
001027-081311-00047-א,"השיטה 47א, דימונה",86122,exact,202894.55,552640.36,693770.88,3438559.98
001027-081311-00047-ב,"השיטה 47ב, דימונה",86122,exact,202894.55,552640.36,693770.88,3438559.98
001027-081311-00047-ג,"השיטה 47ג, דימונה",86122,exact,202894.55,552640.36,693770.88,3438559.98
001027-081311-00047-ד,"השיטה 47ד, דימונה",86122,exact,202894.55,552640.36,693770.88,3438559.98
001027-081311-00047-ה,"השיטה 47ה, דימונה",86122,exact,202894.55,552640.36,693770.88,3438559.98
001027-081311-00048-X,"השיטה 48, דימונה",86122,exact,202858.93,552630.32,693735.47,3438549.24
001027-081311-00048-א,"השיטה 48א, דימונה",86122,exact,202858.93,552630.32,693735.47,3438549.24
001027-081311-00048-ב,"השיטה 48ב, דימונה",86122,exact,202858.93,552630.32,693735.47,3438549.24
001027-081311-00048-ג,"השיטה 48ג, דימונה",86122,exact,202858.93,552630.32,693735.47,3438549.24
001027-081676-00000-X,"רקפת, דימונה",86038,street,203068.05,552445.44,693948.23,3438368.54
001027-081676-00004-X,"רקפת 4, דימונה",86038,street,203068.05,552445.44,693948.23,3438368.54
001027-081676-00014-X,"רקפת 14, דימונה",86038,street,203068.05,552445.44,693948.23,3438368.54
001027-081676-00022-X,"רקפת 22, דימונה",86038,street,203068.05,552445.44,693948.23,3438368.54
001027-081676-00024-X,"רקפת 24, דימונה",86038,street,203068.05,552445.44,693948.23,3438368.54
001027-081676-00751-X,"רקפת 751, דימונה",86038,street,203068.05,552445.44,693948.23,3438368.54
001027-081676-00752-X,"רקפת 752, דימונה",86038,street,203068.05,552445.44,693948.23,3438368.54
001027-081676-00753-X,"רקפת 753, דימונה",86038,street,203068.05,552445.44,693948.23,3438368.54
001027-081741-00000-X,"?, דימונה",86035,none,,,,
001027-081741-00023-X,"? 23, דימונה",86035,none,,,,
001027-081741-00023-א,"? 23א, דימונה",86035,none,,,,
001027-081741-00024-X,"? 24, דימונה",86035,none,,,,
001027-081741-00024-א,"? 24א, דימונה",86035,none,,,,
001027-081741-00029-X,"? 29, דימונה",86035,none,,,,
001027-081741-00029-א,"? 29א, דימונה",86035,none,,,,
001027-081741-00029-ב,"? 29ב, דימונה",86035,none,,,,
001027-081741-00082-א,"? 82א, דימונה",86035,none,,,,
001027-081741-00082-ב,"? 82ב, דימונה",86035,none,,,,
001027-081741-00082-ג,"? 82ג, דימונה",86035,none,,,,
001027-081741-00083-א,"? 83א, דימונה",86035,none,,,,
001027-081741-00083-ג,"? 83ג, דימונה",86035,none,,,,
001027-081741-00084-א,"? 84א, דימונה",86035,none,,,,
001027-081741-00084-ג,"? 84ג, דימונה",86035,none,,,,
001027-081771-00000-X,"האיריס, דימונה",86033,street,202987.91,552430.19,693868.40,3438351.70
001027-081771-00014-א,"האיריס 14א, דימונה",86033,street,202987.91,552430.19,693868.40,3438351.70
001027-081771-00014-ב,"האיריס 14ב, דימונה",86033,street,202987.91,552430.19,693868.40,3438351.70
001027-081870-00000-X,"מ""ג המעפילים, דימונה",86047,street,203245.96,552726.35,694120.53,3438652.94
001027-081870-00001-X,"מ""ג המעפילים 1, דימונה",86047,street,203245.96,552726.35,694120.53,3438652.94
001027-081870-00002-X,"מ""ג המעפילים 2, דימונה",86136,exact,203265.97,552506.50,694144.91,3438433.52
001027-081870-00005-X,"מ""ג המעפילים 5, דימונה",86136,street,203245.96,552726.35,694120.53,3438652.94
001027-081870-00215-X,"מ""ג המעפילים 215, דימונה",86047,street,203245.96,552726.35,694120.53,3438652.94
001027-081870-00215-א,"מ""ג המעפילים 215א, דימונה",86047,street,203245.96,552726.35,694120.53,3438652.94
001027-081870-00215-ב,"מ""ג המעפילים 215ב, דימונה",86047,street,203245.96,552726.35,694120.53,3438652.94
001027-081870-00215-ד,"מ""ג המעפילים 215ד, דימונה",86047,street,203245.96,552726.35,694120.53,3438652.94
001027-081870-00216-X,"מ""ג המעפילים 216, דימונה",86047,street,203245.96,552726.35,694120.53,3438652.94
001027-081870-00216-א,"מ""ג המעפילים 216א, דימונה",86047,street,203245.96,552726.35,694120.53,3438652.94
001027-081870-00216-ב,"מ""ג המעפילים 216ב, דימונה",86047,street,203245.96,552726.35,694120.53,3438652.94
001027-081870-00216-ג,"מ""ג המעפילים 216ג, דימונה",86047,street,203245.96,552726.35,694120.53,3438652.94
001027-081870-00216-ד,"מ""ג המעפילים 216ד, דימונה",86047,street,203245.96,552726.35,694120.53,3438652.94
001027-081870-00217-X,"מ""ג המעפילים 217, דימונה",86047,street,203245.96,552726.35,694120.53,3438652.94
001027-081870-00217-ב,"מ""ג המעפילים 217ב, דימונה",86047,street,203245.96,552726.35,694120.53,3438652.94
001027-081870-00218-X,"מ""ג המעפילים 218, דימונה",86047,street,203245.96,552726.35,694120.53,3438652.94
001027-081870-00218-ב,"מ""ג המעפילים 218ב, דימונה",86047,street,203245.96,552726.35,694120.53,3438652.94
001027-081870-00218-ג,"מ""ג המעפילים 218ג, דימונה",86047,street,203245.96,552726.35,694120.53,3438652.94
001027-081870-00218-ד,"מ""ג המעפילים 218ד, דימונה",86047,street,203245.96,552726.35,694120.53,3438652.94
001027-081870-00227-ג,"מ""ג המעפילים 227ג, דימונה",86040,exact,203272.26,552823.66,694144.90,3438750.76
001027-081870-00228-א,"מ""ג המעפילים 228א, דימונה",86040,exact,203269.79,552848.63,694141.93,3438775.68
001027-081870-00228-ב,"מ""ג המעפילים 228ב, דימונה",86040,exact,203269.79,552848.63,694141.93,3438775.68
001027-081870-00229-א,"מ""ג המעפילים 229א, דימונה",86040,exact,203267.64,552874.03,694139.28,3438801.03
001027-081870-00229-ב,"מ""ג המעפילים 229ב, דימונה",86040,exact,203267.64,552874.03,694139.28,3438801.03
001027-081870-00230-X,"מ""ג המעפילים 230, דימונה",86040,exact,203269.22,552900.18,694140.33,3438827.20
001027-081870-00230-א,"מ""ג המעפילים 230א, דימונה",86040,exact,203269.22,552900.18,694140.33,3438827.20
001027-081870-00245-X,"מ""ג המעפילים 245, דימונה",86047,exact,203268.27,552770.26,694141.97,3438697.29
001027-081870-00245-א,"מ""ג המעפילים 245א, דימונה",86047,exact,203268.27,552770.26,694141.97,3438697.29
001027-081870-00245-ב,"מ""ג המעפילים 245ב, דימונה",86047,exact,203268.27,552770.26,694141.97,3438697.29
001027-081870-00245-ג,"מ""ג המעפילים 245ג, דימונה",86047,exact,203268.27,552770.26,694141.97,3438697.29
001027-081870-00245-ה,"מ""ג המעפילים 245ה, דימונה",86047,exact,203268.27,552770.26,694141.97,3438697.29
001027-081870-00245-ו,"מ""ג המעפילים 245ו, דימונה",86047,exact,203268.27,552770.26,694141.97,3438697.29
001027-081924-00000-X,"המכבים, דימונה",86041,street,203485.64,552792.70,694358.86,3438724.04
001027-081924-00247-X,"המכבים 247, דימונה",86041,exact,203466.33,552772.84,694339.95,3438703.80
001027-081924-00247-א,"המכבים 247א, דימונה",86041,exact,203466.33,552772.84,694339.95,3438703.80
001027-081924-00247-ב,"המכבים 247ב, דימונה",86041,exact,203466.33,552772.84,694339.95,3438703.80
001027-081924-00247-ג,"המכבים 247ג, דימונה",86041,exact,203466.33,552772.84,694339.95,3438703.80
001027-081924-00247-ד,"המכבים 247ד, דימונה",86041,exact,203466.33,552772.84,694339.95,3438703.80
001027-081924-00247-ו,"המכבים 247ו, דימונה",86041,exact,203466.33,552772.84,694339.95,3438703.80
001027-081924-00247-ז,"המכבים 247ז, דימונה",86041,exact,203466.33,552772.84,694339.95,3438703.80
001027-081924-00248-X,"המכבים 248, דימונה",86041,exact,203501.72,552763.92,694375.51,3438695.58
001027-081924-00248-א,"המכבים 248א, דימונה",86041,exact,203501.72,552763.92,694375.51,3438695.58
001027-081924-00248-ב,"המכבים 248ב, דימונה",86041,exact,203501.72,552763.92,694375.51,3438695.58
001027-081924-00248-ג,"המכבים 248ג, דימונה",86041,exact,203501.72,552763.92,694375.51,3438695.58
001027-081924-00248-ד,"המכבים 248ד, דימונה",86041,exact,203501.72,552763.92,694375.51,3438695.58
001027-081924-00248-ה,"המכבים 248ה, דימונה",86041,exact,203501.72,552763.92,694375.51,3438695.58
001027-081924-00248-ז,"המכבים 248ז, דימונה",86041,exact,203501.72,552763.92,694375.51,3438695.58
001027-082023-00222-א,"מתתיהו הכהן 222א, דימונה",86043,exact,203562.57,552695.84,694437.70,3438628.72
001027-082023-00222-ג,"מתתיהו הכהן 222ג, דימונה",86043,exact,203562.57,552695.84,694437.70,3438628.72
001027-082023-00223-X,"מתתיהו הכהן 223, דימונה",86043,exact,203589.27,552690.50,694464.50,3438623.91
001027-082023-00223-א,"מתתיהו הכהן 223א, דימונה",86043,exact,203589.27,552690.50,694464.50,3438623.91
001027-082023-00223-ב,"מתתיהו הכהן 223ב, דימונה",86043,exact,203589.27,552690.50,694464.50,3438623.91
001027-082023-00223-ג,"מתתיהו הכהן 223ג, דימונה",86043,exact,203589.27,552690.50,694464.50,3438623.91
001027-082023-00224-א,"מתתיהו הכהן 224א, דימונה",86043,exact,203614.44,552681.05,694489.86,3438614.97
001027-082023-00224-ב,"מתתיהו הכהן 224ב, דימונה",86043,exact,203614.44,552681.05,694489.86,3438614.97
001027-082023-00224-ג,"מתתיהו הכהן 224ג, דימונה",86043,exact,203614.44,552681.05,694489.86,3438614.97
001027-082023-00225-א,"מתתיהו הכהן 225א, דימונה",86043,exact,203639.13,552674.57,694514.67,3438608.98
001027-082023-00225-ב,"מתתיהו הכהן 225ב, דימונה",86043,exact,203639.13,552674.57,694514.67,3438608.98
001027-082023-00225-ג,"מתתיהו הכהן 225ג, דימונה",86043,exact,203639.13,552674.57,694514.67,3438608.98
001027-082023-00226-ב,"מתתיהו הכהן 226ב, דימונה",86043,exact,203664.20,552667.04,694539.89,3438601.95
001027-082023-00249-א,"מתתיהו הכהן 249א, דימונה",86043,exact,203628.76,552713.03,694503.54,3438647.22
001027-082023-00249-ג,"מתתיהו הכהן 249ג, דימונה",86043,exact,203628.76,552713.03,694503.54,3438647.22
001027-082023-00249-ד,"מתתיהו הכהן 249ד, דימונה",86043,exact,203628.76,552713.03,694503.54,3438647.22
001027-082023-00249-ה,"מתתיהו הכהן 249ה, דימונה",86043,exact,203628.76,552713.03,694503.54,3438647.22
001027-082023-00249-ז,"מתתיהו הכהן 249ז, דימונה",86043,exact,203628.76,552713.03,694503.54,3438647.22
001027-082052-00000-X,"בר כוכבא, דימונה",86046,street,203406.55,552625.19,694283.11,3438554.99
001027-082052-00205-X,"בר כוכבא 205, דימונה",86046,street,203406.55,552625.19,694283.11,3438554.99
001027-082052-00205-א,"בר כוכבא 205א, דימונה",86046,street,203406.55,552625.19,694283.11,3438554.99
001027-082052-00205-ב,"בר כוכבא 205ב, דימונה",86046,street,203406.55,552625.19,694283.11,3438554.99
001027-082052-00205-ג,"בר כוכבא 205ג, דימונה",86046,street,203406.55,552625.19,694283.11,3438554.99
001027-082052-00205-ד,"בר כוכבא 205ד, דימונה",86046,street,203406.55,552625.19,694283.11,3438554.99
001027-082052-00206-X,"בר כוכבא 206, דימונה",86046,exact,203431.56,552571.73,694309.17,3438502.03
001027-082052-00206-א,"בר כוכבא 206א, דימונה",86046,exact,203431.56,552571.73,694309.17,3438502.03
001027-082052-00206-ב,"בר כוכבא 206ב, דימונה",86046,exact,203431.56,552571.73,694309.17,3438502.03
001027-082052-00206-ד,"בר כוכבא 206ד, דימונה",86046,exact,203431.56,552571.73,694309.17,3438502.03
001027-082052-00207-X,"בר כוכבא 207, דימונה",86046,exact,203431.16,552600.04,694308.22,3438530.33
001027-082052-00207-א,"בר כוכבא 207א, דימונה",86046,exact,203431.16,552600.04,694308.22,3438530.33
001027-082052-00207-ב,"בר כוכבא 207ב, דימונה",86046,exact,203431.16,552600.04,694308.22,3438530.33
001027-082052-00207-ד,"בר כוכבא 207ד, דימונה",86046,exact,203431.16,552600.04,694308.22,3438530.33
001027-082052-00208-X,"בר כוכבא 208, דימונה",86046,street,203406.55,552625.19,694283.11,3438554.99
001027-082052-00208-א,"בר כוכבא 208א, דימונה",86046,street,203406.55,552625.19,694283.11,3438554.99
001027-082052-00208-ג,"בר כוכבא 208ג, דימונה",86046,street,203406.55,552625.19,694283.11,3438554.99
001027-082052-00208-ד,"בר כוכבא 208ד, דימונה",86046,street,203406.55,552625.19,694283.11,3438554.99
001027-082052-00210-X,"בר כוכבא 210, דימונה",86046,street,203406.55,552625.19,694283.11,3438554.99
001027-082052-00211-X,"בר כוכבא 211, דימונה",86046,street,203406.55,552625.19,694283.11,3438554.99
001027-082052-00212-X,"בר כוכבא 212, דימונה",86046,street,203406.55,552625.19,694283.11,3438554.99
001027-082052-00213-X,"בר כוכבא 213, דימונה",86046,street,203406.55,552625.19,694283.11,3438554.99
001027-082052-00270-א,"בר כוכבא 270א, דימונה",86046,street,203406.55,552625.19,694283.11,3438554.99
001027-082052-00270-ב,"בר כוכבא 270ב, דימונה",86046,street,203406.55,552625.19,694283.11,3438554.99
001027-082052-00270-ג,"בר כוכבא 270ג, דימונה",86046,street,203406.55,552625.19,694283.11,3438554.99
001027-082052-00270-ד,"בר כוכבא 270ד, דימונה",86046,street,203406.55,552625.19,694283.11,3438554.99
001027-082052-00270-ה,"בר כוכבא 270ה, דימונה",86046,street,203406.55,552625.19,694283.11,3438554.99
001027-082052-00270-ו,"בר כוכבא 270ו, דימונה",86046,street,203406.55,552625.19,694283.11,3438554.99
001027-082052-00270-ז,"בר כוכבא 270ז, דימונה",86046,street,203406.55,552625.19,694283.11,3438554.99
001027-082052-00270-ט,"בר כוכבא 270ט, דימונה",86046,street,203406.55,552625.19,694283.11,3438554.99
001027-082133-00000-X,"המלאכה, דימונה",86211,street,201685.57,552840.77,692558.11,3438736.35
001027-082133-00003-X,"המלאכה 3, דימונה",86211,street,201685.57,552840.77,692558.11,3438736.35
001027-082133-00012-X,"המלאכה 12, דימונה",86211,street,201685.57,552840.77,692558.11,3438736.35
001027-082133-01026-X,"המלאכה 1026, דימונה",86211,street,201685.57,552840.77,692558.11,3438736.35
001027-082204-00274-X,"הסנהדרין 274, דימונה",86044,exact,203615.09,552610.95,694491.90,3438544.89
001027-082204-00274-ד,"הסנהדרין 274ד, דימונה",86044,exact,203615.09,552610.95,694491.90,3438544.89
001027-082204-00274-ו,"הסנהדרין 274ו, דימונה",86044,exact,203615.09,552610.95,694491.90,3438544.89
001027-082204-00274-ז,"הסנהדרין 274ז, דימונה",86044,exact,203615.09,552610.95,694491.90,3438544.89
001027-082204-00275-א,"הסנהדרין 275א, דימונה",86044,exact,203567.19,552586.12,694444.50,3438519.11
001027-082204-00275-ב,"הסנהדרין 275ב, דימונה",86044,exact,203567.19,552586.12,694444.50,3438519.11
001027-082204-00275-ג,"הסנהדרין 275ג, דימונה",86044,exact,203567.19,552586.12,694444.50,3438519.11
001027-082204-00275-ד,"הסנהדרין 275ד, דימונה",86044,exact,203567.19,552586.12,694444.50,3438519.11
001027-082204-00276-א,"הסנהדרין 276א, דימונה",86044,exact,203568.93,552559.13,694446.78,3438492.16
001027-082204-00276-ב,"הסנהדרין 276ב, דימונה",86044,exact,203568.93,552559.13,694446.78,3438492.16
001027-082204-00276-ד,"הסנהדרין 276ד, דימונה",86044,exact,203568.93,552559.13,694446.78,3438492.16
001027-082204-00277-X,"הסנהדרין 277, דימונה",86044,exact,203626.42,552577.97,694503.88,3438512.14
001027-082204-00277-ג,"הסנהדרין 277ג, דימונה",86044,exact,203626.42,552577.97,694503.88,3438512.14
001027-082204-00277-ד,"הסנהדרין 277ד, דימונה",86044,exact,203626.42,552577.97,694503.88,3438512.14
001027-082292-00000-X,"כובשי אילת, דימונה",86032,street,203751.86,552507.00,694630.71,3438443.66
001027-082292-00001-X,"כובשי אילת 1, דימונה",86032,street,203751.86,552507.00,694630.71,3438443.66
001027-082292-00002-X,"כובשי אילת 2, דימונה",86032,exact,203509.91,552305.20,694392.81,3438237.09
001027-082292-00101-X,"כובשי אילת 101, דימונה",86032,street,203751.86,552507.00,694630.71,3438443.66
001027-082292-00101-א,"כובשי אילת 101א, דימונה",86032,street,203751.86,552507.00,694630.71,3438443.66
001027-082292-00101-ב,"כובשי אילת 101ב, דימונה",86032,street,203751.86,552507.00,694630.71,3438443.66
001027-082292-00101-ג,"כובשי אילת 101ג, דימונה",86032,street,203751.86,552507.00,694630.71,3438443.66
001027-082292-00101-ד,"כובשי אילת 101ד, דימונה",86032,street,203751.86,552507.00,694630.71,3438443.66
001027-082292-00101-ה,"כובשי אילת 101ה, דימונה",86032,street,203751.86,552507.00,694630.71,3438443.66
001027-082292-00102-X,"כובשי אילת 102, דימונה",86032,street,203751.86,552507.00,694630.71,3438443.66
001027-082292-00102-א,"כובשי אילת 102א, דימונה",86032,street,203751.86,552507.00,694630.71,3438443.66
001027-082292-00102-ב,"כובשי אילת 102ב, דימונה",86032,street,203751.86,552507.00,694630.71,3438443.66
001027-082292-00102-ג,"כובשי אילת 102ג, דימונה",86032,street,203751.86,552507.00,694630.71,3438443.66
001027-082292-00102-ד,"כובשי אילת 102ד, דימונה",86032,street,203751.86,552507.00,694630.71,3438443.66
001027-082292-00102-ה,"כובשי אילת 102ה, דימונה",86032,street,203751.86,552507.00,694630.71,3438443.66
001027-082292-00103-X,"כובשי אילת 103, דימונה",86032,exact,203566.80,552308.98,694449.61,3438242.01
001027-082292-00103-א,"כובשי אילת 103א, דימונה",86032,exact,203566.80,552308.98,694449.61,3438242.01
001027-082292-00103-ב,"כובשי אילת 103ב, דימונה",86032,exact,203566.80,552308.98,694449.61,3438242.01
001027-082292-00103-ג,"כובשי אילת 103ג, דימונה",86032,exact,203566.80,552308.98,694449.61,3438242.01
001027-082292-00103-ד,"כובשי אילת 103ד, דימונה",86032,exact,203566.80,552308.98,694449.61,3438242.01
001027-082292-00103-ה,"כובשי אילת 103ה, דימונה",86032,exact,203566.80,552308.98,694449.61,3438242.01
001027-082292-00103-ו,"כובשי אילת 103ו, דימונה",86032,exact,203566.80,552308.98,694449.61,3438242.01
001027-082292-00104-X,"כובשי אילת 104, דימונה",86032,street,203751.86,552507.00,694630.71,3438443.66
001027-082292-00104-ד,"כובשי אילת 104ד, דימונה",86032,street,203751.86,552507.00,694630.71,3438443.66
001027-082292-00104-ה,"כובשי אילת 104ה, דימונה",86032,street,203751.86,552507.00,694630.71,3438443.66
001027-082292-00104-ו,"כובשי אילת 104ו, דימונה",86032,street,203751.86,552507.00,694630.71,3438443.66
001027-082292-00104-ח,"כובשי אילת 104ח, דימונה",86032,street,203751.86,552507.00,694630.71,3438443.66
001027-082292-00104-ט,"כובשי אילת 104ט, דימונה",86032,street,203751.86,552507.00,694630.71,3438443.66
001027-082292-00104-י,"כובשי אילת 104י, דימונה",86032,street,203751.86,552507.00,694630.71,3438443.66
001027-082292-00105-X,"כובשי אילת 105, דימונה",86032,street,203751.86,552507.00,694630.71,3438443.66
001027-082292-00105-א,"כובשי אילת 105א, דימונה",86032,street,203751.86,552507.00,694630.71,3438443.66
001027-082292-00105-ב,"כובשי אילת 105ב, דימונה",86032,street,203751.86,552507.00,694630.71,3438443.66
001027-082292-00105-ג,"כובשי אילת 105ג, דימונה",86032,street,203751.86,552507.00,694630.71,3438443.66
001027-082292-00105-ד,"כובשי אילת 105ד, דימונה",86032,street,203751.86,552507.00,694630.71,3438443.66
001027-082292-00106-א,"כובשי אילת 106א, דימונה",86032,street,203751.86,552507.00,694630.71,3438443.66
001027-082292-00106-ב,"כובשי אילת 106ב, דימונה",86032,street,203751.86,552507.00,694630.71,3438443.66
001027-082292-00106-ג,"כובשי אילת 106ג, דימונה",86032,street,203751.86,552507.00,694630.71,3438443.66
001027-082292-00106-ה,"כובשי אילת 106ה, דימונה",86032,street,203751.86,552507.00,694630.71,3438443.66
001027-082292-00106-ו,"כובשי אילת 106ו, דימונה",86032,street,203751.86,552507.00,694630.71,3438443.66
001027-082292-00107-א,"כובשי אילת 107א, דימונה",86032,street,203751.86,552507.00,694630.71,3438443.66
001027-082292-00107-ג,"כובשי אילת 107ג, דימונה",86032,street,203751.86,552507.00,694630.71,3438443.66
001027-082292-00107-ד,"כובשי אילת 107ד, דימונה",86032,street,203751.86,552507.00,694630.71,3438443.66
001027-082292-00107-ה,"כובשי אילת 107ה, דימונה",86032,street,203751.86,552507.00,694630.71,3438443.66
001027-082292-00108-X,"כובשי אילת 108, דימונה",86032,street,203751.86,552507.00,694630.71,3438443.66
001027-082292-00108-א,"כובשי אילת 108א, דימונה",86032,street,203751.86,552507.00,694630.71,3438443.66
001027-082292-00108-ב,"כובשי אילת 108ב, דימונה",86032,street,203751.86,552507.00,694630.71,3438443.66
001027-082292-00108-ג,"כובשי אילת 108ג, דימונה",86032,street,203751.86,552507.00,694630.71,3438443.66
