id,city,street,house_number,entrance,zip,govmap_status,govmap_lat,govmap_lon,google_fwd_status,google_fwd_lat,google_fwd_lon,google_fwd_full,osm_fwd_status,osm_fwd_lat,osm_fwd_lon,osm_fwd_full,dist_govmap_google_m,dist_govmap_osm_m,dist_google_osm_m,google_rev_at_govmap_street,google_rev_at_govmap_house,google_rev_at_govmap_match,osm_rev_at_govmap_street,osm_rev_at_govmap_house,osm_rev_at_govmap_match,osm_rev_at_google_street,osm_rev_at_google_house,osm_rev_at_google_match,google_rev_at_osm_street,google_rev_at_osm_house,google_rev_at_osm_match,flags
001027-077659-00078-ג,דימונה,בבא סאלי,78,ג,8601751,exact,31.060321,35.032764,OK,31.061454,35.034725,"Baba Sali St 78, Dimona, Israel",OK,31.061361,35.034884,"בבא סאלי, ערבה, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",225.4,233.0,18.4,בבא סאלי,166,partial,היורה,,mismatch,,,n/a,בבא סאלי,79,partial,osm_rev_at_govmap_mismatch
001027-073567-00113-X,דימונה,בבא סאלי,20,,,exact,31.059232,35.028301,OK,31.059223,35.028238,"Baba Sali St 20, Dimona, Israel",OK,31.060089,35.031724,"בבא סאלי, ערבה, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",6.1,340.3,346.3,בבא סאלי,20,match,בבא סאלי,,partial,,,n/a,בבא סאלי,177,partial,
001027-073567-00114-X,דימונה,בבא סאלי,12,,,exact,31.059144,35.027799,OK,31.059159,35.027694,"Baba Sali St 12, Dimona, Israel",OK,31.061361,35.034884,"בבא סאלי, ערבה, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",10.2,719.5,728.5,בבא סאלי,12,match,המכתש,,mismatch,,,n/a,בבא סאלי,79,partial,osm_rev_at_govmap_mismatch
001027-073567-00115-X,דימונה,בבא סאלי,54,,,exact,31.059456,35.030774,OK,31.059415,35.030694,"Baba Sali St 54, Dimona, Israel",OK,31.060089,35.031724,"בבא סאלי, ערבה, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",8.9,114.7,123.5,בבא סאלי,54,match,,,mismatch,,,n/a,בבא סאלי,177,partial,osm_rev_at_govmap_mismatch
001027-073567-00116-X,דימונה,בבא סאלי,76,,,exact,31.060271,35.032599,OK,31.061150,35.033220,"Baba Sali St 76, Dimona, Israel",OK,31.060744,35.032688,"בבא סאלי, ערבה, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",114.1,53.1,67.9,בבא סאלי,165,partial,בבא סאלי,,partial,,,n/a,קציעות,37,mismatch,google_rev_at_osm_mismatch
001027-073567-00116-X,דימונה,בבא סאלי,76,,,exact,31.060271,35.032599,OK,31.061150,35.033220,"Baba Sali St 76, Dimona, Israel",OK,31.060744,35.032688,"בבא סאלי, ערבה, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",114.1,53.1,67.9,בבא סאלי,165,partial,בבא סאלי,,partial,,,n/a,קציעות,37,mismatch,google_rev_at_osm_mismatch
001027-077659-00066-X,דימונה,בבא סאלי,66,,8601709,exact,31.060352,35.032857,OK,31.060380,35.032867,"Baba Sali St 66, Dimona, 86000, Israel",OK,31.060744,35.032688,"בבא סאלי, ערבה, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",3.2,46.4,43.8,בבא סאלי,66,match,היורה,,mismatch,,,n/a,קציעות,37,mismatch,osm_rev_at_govmap_mismatch;google_rev_at_osm_mismatch
001027-077659-00066-א,דימונה,בבא סאלי,66,א,8601710,exact,31.060352,35.032857,OK,31.060380,35.032867,"Baba Sali St 66, Dimona, 86000, Israel",OK,31.060744,35.032688,"בבא סאלי, ערבה, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",3.2,46.4,43.8,בבא סאלי,66,match,היורה,,mismatch,,,n/a,קציעות,37,mismatch,osm_rev_at_govmap_mismatch;google_rev_at_osm_mismatch
001027-077659-00071-X,דימונה,בבא סאלי,71,,8601723,exact,31.061137,35.034913,OK,31.061089,35.034582,"Baba Sali St 71, Dimona, Israel",OK,31.060631,35.032487,"בבא סאלי, ערבה, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",32.0,238.2,206.3,בבא סאלי,181,partial,בבא סאלי,,partial,,,n/a,בבא סאלי,166,partial,
001027-077659-00071-א,דימונה,בבא סאלי,71,א,8601724,exact,31.061137,35.034913,OK,31.061089,35.034582,"Baba Sali St 71, Dimona, Israel",OK,31.060631,35.032487,"בבא סאלי, ערבה, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",32.0,238.2,206.3,בבא סאלי,181,partial,בבא סאלי,,partial,,,n/a,בבא סאלי,166,partial,
001027-077659-00071-ב,דימונה,בבא סאלי,71,ב,8601725,exact,31.061137,35.034913,OK,31.061089,35.034582,"Baba Sali St 71, Dimona, Israel",OK,31.060631,35.032487,"בבא סאלי, ערבה, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",32.0,238.2,206.3,בבא סאלי,181,partial,בבא סאלי,,partial,,,n/a,בבא סאלי,166,partial,
001027-077659-00071-ג,דימונה,בבא סאלי,71,ג,8601726,exact,31.061137,35.034913,OK,31.061089,35.034582,"Baba Sali St 71, Dimona, Israel",OK,31.060631,35.032487,"בבא סאלי, ערבה, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",32.0,238.2,206.3,בבא סאלי,181,partial,בבא סאלי,,partial,,,n/a,בבא סאלי,166,partial,
001027-077659-00077-X,דימונה,בבא סאלי,77,,8601744,exact,31.061229,35.033648,OK,31.061225,35.033751,"Baba Sali St 77, Dimona, Israel",OK,31.061361,35.034884,"בבא סאלי, ערבה, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",9.8,118.9,109.2,בבא סאלי,77,match,בבא סאלי,,partial,,,n/a,בבא סאלי,79,partial,
001027-077659-00077-א,דימונה,בבא סאלי,77,א,8601745,exact,31.061229,35.033648,OK,31.061225,35.033751,"Baba Sali St 77, Dimona, Israel",OK,31.061361,35.034884,"בבא סאלי, ערבה, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",9.8,118.9,109.2,בבא סאלי,77,match,בבא סאלי,,partial,,,n/a,בבא סאלי,79,partial,
001027-077659-00077-ב,דימונה,בבא סאלי,77,ב,8601746,exact,31.061229,35.033648,OK,31.061225,35.033751,"Baba Sali St 77, Dimona, Israel",OK,31.061361,35.034884,"בבא סאלי, ערבה, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",9.8,118.9,109.2,בבא סאלי,77,match,בבא סאלי,,partial,,,n/a,בבא סאלי,79,partial,
001027-077659-00077-ג,דימונה,בבא סאלי,77,ג,8601747,exact,31.061229,35.033648,OK,31.061225,35.033751,"Baba Sali St 77, Dimona, Israel",OK,31.061361,35.034884,"בבא סאלי, ערבה, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",9.8,118.9,109.2,בבא סאלי,77,match,בבא סאלי,,partial,,,n/a,בבא סאלי,79,partial,
001027-073567-00120-X,דימונה,בבא סאלי,60,,,exact,31.059781,35.031572,OK,31.059331,35.030358,"Baba Sali St 60, Dimona, Israel",OK,31.060744,35.032688,"בבא סאלי, ערבה, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",126.2,150.8,272.1,בבא סאלי,41,partial,בבא סאלי,,partial,,,n/a,קציעות,37,mismatch,google_rev_at_osm_mismatch
001027-073567-00121-X,דימונה,בבא סאלי,1,,,exact,31.060237,35.026618,OK,31.060301,35.026545,"Baba Sali St 1, Dimona, Israel",OK,31.061361,35.034884,"בבא סאלי, ערבה, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",9.9,798.8,804.6,בבא סאלי,3,partial,בבא סאלי,,partial,,,n/a,בבא סאלי,79,partial,
001027-073567-00122-X,דימונה,בבא סאלי,7,,,exact,31.060112,35.026919,OK,31.060051,35.026959,"Baba Sali St 7, Dimona, Israel",OK,31.060744,35.032688,"בבא סאלי, ערבה, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",7.8,555.1,552.2,בבא סאלי,7,match,נוה מדבר,,mismatch,,,n/a,קציעות,37,mismatch,osm_rev_at_govmap_mismatch;google_rev_at_osm_mismatch
001027-077659-00021-X,דימונה,בבא סאלי,21,,8601021,exact,31.059656,35.027912,OK,31.059794,35.027934,"Baba Sali St 21, Dimona, Israel",OK,31.060089,35.031724,"בבא סאלי, ערבה, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",15.5,367.0,363.3,בבא סאלי,21,match,בבא סאלי,,partial,,,n/a,בבא סאלי,177,partial,
001027-073567-00124-X,דימונה,בבא סאלי,56,,,exact,31.059581,35.031252,OK,31.059329,35.030345,"Baba Sali St 56, Dimona, Israel",OK,31.060744,35.032688,"בבא סאלי, ערבה, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",90.9,188.2,273.1,בבא סאלי,43,partial,בבא סאלי,,partial,,,n/a,קציעות,37,mismatch,google_rev_at_osm_mismatch
001027-077659-00069-X,דימונה,בבא סאלי,69,,8601716,exact,31.060871,35.033875,OK,31.060962,35.034029,"Baba Sali St 69, Dimona, Israel",OK,31.061361,35.034884,"בבא סאלי, ערבה, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",17.8,110.6,92.9,בבא סאלי,169,partial,תל לכיש,,mismatch,,,n/a,בבא סאלי,79,partial,osm_rev_at_govmap_mismatch
001027-077659-00069-א,דימונה,בבא סאלי,69,א,8601717,exact,31.060871,35.033875,OK,31.060962,35.034029,"Baba Sali St 69, Dimona, Israel",OK,31.061361,35.034884,"בבא סאלי, ערבה, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",17.8,110.6,92.9,בבא סאלי,169,partial,תל לכיש,,mismatch,,,n/a,בבא סאלי,79,partial,osm_rev_at_govmap_mismatch
001027-077659-00069-ב,דימונה,בבא סאלי,69,ב,8601718,exact,31.060871,35.033875,OK,31.060962,35.034029,"Baba Sali St 69, Dimona, Israel",OK,31.061361,35.034884,"בבא סאלי, ערבה, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",17.8,110.6,92.9,בבא סאלי,169,partial,תל לכיש,,mismatch,,,n/a,בבא סאלי,79,partial,osm_rev_at_govmap_mismatch
001027-073567-00126-X,דימונה,בבא סאלי,52,,,exact,31.059167,35.030656,OK,31.059144,35.030662,"Baba Sali St 52, Dimona, Israel",OK,31.061361,35.034884,"בבא סאלי, ערבה, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",2.6,471.2,472.1,בבא סאלי,52,match,,,mismatch,,,n/a,בבא סאלי,79,partial,osm_rev_at_govmap_mismatch
001027-073567-00127-X,דימונה,בבא סאלי,35,,,exact,31.059684,35.029007,OK,31.059699,35.028947,"Baba Sali St 35, Dimona, Israel",OK,31.060744,35.032688,"בבא סאלי, ערבה, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",6.0,370.4,375.4,בבא סאלי,35,match,בבא סאלי,,partial,,,n/a,קציעות,37,mismatch,google_rev_at_osm_mismatch
001027-073567-00128-X,דימונה,בבא סאלי,58,,,exact,31.059483,35.031577,OK,31.059705,35.031080,"Baba Sali St 58, Dimona, Israel",OK,31.060631,35.032487,"בבא סאלי, ערבה, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",53.4,154.1,169.1,בבא סאלי,141,partial,ירושלים,,mismatch,,,n/a,בבא סאלי,166,partial,osm_rev_at_govmap_mismatch
001027-073567-00129-X,דימונה,בבא סאלי,73,,,exact,31.060995,35.032681,OK,31.061565,35.036058,"Baba Sali St 73, Dimona, Israel",OK,31.061361,35.034884,"בבא סאלי, ערבה, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",328.5,214.2,114.3,קציעות,37,mismatch,סביון,,mismatch,,,n/a,בבא סאלי,79,partial,google_rev_at_govmap_mismatch;osm_rev_at_govmap_mismatch
001027-073567-00130-X,דימונה,בבא סאלי,5,,,exact,31.060135,35.026808,OK,31.060188,35.026770,"Baba Sali St 5, Dimona, Israel",OK,31.060744,35.032688,"בבא סאלי, ערבה, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",6.9,565.2,568.2,בבא סאלי,5,match,בבא סאלי,,partial,,,n/a,קציעות,37,mismatch,google_rev_at_osm_mismatch
001027-073567-00131-X,דימונה,בית שערים,21,,,exact,31.056597,35.035332,OK,31.056328,35.035211,"Beit She'arim St 21, Dimona, Israel",OK,31.056498,35.035178,"בית שערים, ערבה, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",32.0,18.4,19.0,בית שערים,30,partial,בית שערים,,partial,,,n/a,בית שערים,21,match,
001027-073567-00132-X,דימונה,בית שערים,16,,,exact,31.056772,35.033941,OK,31.057083,35.033804,"Beit She'arim St 16, Dimona, Israel",OK,31.056498,35.035178,"בית שערים, ערבה, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",36.9,121.8,146.3,בית שערים,18,partial,תל אפק,,mismatch,,,n/a,בית שערים,21,partial,osm_rev_at_govmap_mismatch
001027-073567-00133-X,דימונה,בית שערים,29,,,exact,31.056472,35.035768,OK,31.056502,35.035817,"Beit She'arim St 29, Dimona, Israel",OK,31.056498,35.035178,"בית שערים, ערבה, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",5.8,56.4,61.0,בית שערים,34,partial,בית שערים,,partial,,,n/a,בית שערים,21,partial,
001027-073567-00134-X,דימונה,בית שערים,20,,,exact,31.056637,35.034429,OK,31.056670,35.034298,"Beit She'arim St 20, Dimona, Israel",OK,31.056498,35.035178,"בית שערים, ערבה, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",13.0,73.1,86.1,בית שערים,22,partial,בית שערים,,partial,,,n/a,בית שערים,21,partial,
001027-073567-00135-X,דימונה,בן גוריון,1101,,,exact,31.074383,35.034763,OK,31.073933,35.034726,"דוד בן גוריון, Dimona, Israel",OK,31.072668,35.034566,"בן גוריון, שכונה לדוגמא, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",50.1,191.0,141.0,דרך דוד בן גוריון,101,partial,בן גוריון,,partial,,,n/a,דרך השלום,12,mismatch,google_rev_at_osm_mismatch
001027-073567-00136-X,דימונה,בן גוריון,1203,,,none,,,OK,31.073933,35.034726,"דוד בן גוריון, Dimona, Israel",OK,31.072926,35.035007,"1203, בן גוריון, שכונה לדוגמא, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",,,114.9,,,n/a,,,n/a,,,mismatch,המעפיל,1203,mismatch,govmap_missing;osm_rev_at_google_mismatch;google_rev_at_osm_mismatch
001027-073567-00137-X,דימונה,בן גוריון,102,,,exact,31.074197,35.034860,OK,31.073891,35.034629,"דוד בן גוריון 102, Dimona, Israel",OK,31.071284,35.034517,"בן גוריון, שכונה לדוגמא, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",40.5,324.6,289.2,דרך דוד בן גוריון,102,partial,,,mismatch,,,n/a,דרך דוד בן גוריון,1044,partial,osm_rev_at_govmap_mismatch
001027-073567-00138-X,דימונה,בן גוריון,1065,,,none,,,OK,31.073933,35.034726,"דוד בן גוריון, Dimona, Israel",OK,31.068527,35.034595,"בן גוריון, גיורא יוספטל, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",,,599.5,,,n/a,,,n/a,,,mismatch,,,mismatch,govmap_missing;osm_rev_at_google_mismatch;google_rev_at_osm_mismatch
001027-073567-00139-X,דימונה,בן גוריון,55,,,exact,31.071270,35.034384,OK,31.073891,35.034629,"דוד בן גוריון 55, Dimona, Israel",OK,31.071284,35.034517,"בן גוריון, שכונה לדוגמא, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",291.5,12.8,289.2,דרך דוד בן גוריון,1044,partial,בן גוריון,,partial,,,n/a,דרך דוד בן גוריון,1044,partial,
001027-073567-00140-X,דימונה,בן גוריון,5,,,exact,31.068454,35.034413,OK,31.073891,35.034629,"דוד בן גוריון 5, Dimona, Israel",OK,31.068527,35.034595,"בן גוריון, גיורא יוספטל, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",603.2,19.2,594.7,דרך דוד בן גוריון,284,partial,בן גוריון,,partial,,,n/a,,,mismatch,google_rev_at_osm_mismatch
001027-073567-00141-X,דימונה,בן גוריון,67,,,exact,31.072503,35.034193,OK,31.073891,35.034629,"דוד בן גוריון 67, Dimona, Israel",OK,31.072668,35.034566,"בן גוריון, שכונה לדוגמא, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",159.4,40.0,135.7,דרך דוד בן גוריון,1065,partial,אקסודוס,1067,mismatch,,,n/a,דרך השלום,12,mismatch,osm_rev_at_govmap_mismatch;google_rev_at_osm_mismatch
001027-073567-00142-X,דימונה,בן גוריון,1064,,,none,,,OK,31.073933,35.034726,"דוד בן גוריון, Dimona, Israel",OK,31.072990,35.034395,"1064, בן גוריון, נווה אביב, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",,,109.2,,,n/a,,,n/a,,,mismatch,דרך דוד בן גוריון,1064,partial,govmap_missing;osm_rev_at_google_mismatch
001027-073567-00143-X,דימונה,בן גוריון,17,,,exact,31.069266,35.034353,OK,31.073891,35.034629,"דוד בן גוריון 17, Dimona, Israel",OK,31.072668,35.034566,"בן גוריון, שכונה לדוגמא, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",513.5,377.8,135.7,דוד המלך,293,mismatch,דוד המלך,,mismatch,,,n/a,דרך השלום,12,mismatch,google_rev_at_govmap_mismatch;osm_rev_at_govmap_mismatch;google_rev_at_osm_mismatch
001027-073567-00144-X,דימונה,בן גוריון,1318,,,exact,31.076158,35.034736,OK,31.073933,35.034726,"דוד בן גוריון, Dimona, Israel",OK,31.074066,35.034569,"בן גוריון, נווה אביב, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",246.8,232.5,21.0,גדולי ישראל,1318,mismatch,אבחצירה,,mismatch,,,n/a,דרך השלום,1102,mismatch,google_rev_at_govmap_mismatch;osm_rev_at_govmap_mismatch;google_rev_at_osm_mismatch
001027-073567-00145-X,דימונה,בן גוריון,3,,,exact,31.068266,35.034384,OK,31.073891,35.034629,"דוד בן גוריון 3, Dimona, Israel",OK,31.074066,35.034569,"בן גוריון, נווה אביב, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",624.1,643.4,20.3,דרך דוד בן גוריון,1,partial,בן גוריון,,partial,,,n/a,דרך השלום,1102,mismatch,google_rev_at_osm_mismatch
001027-073567-00146-X,דימונה,בן גוריון,39,,,exact,31.070723,35.034408,OK,31.073891,35.034629,"דוד בן גוריון 39, Dimona, Israel",OK,31.071284,35.034517,"בן גוריון, שכונה לדוגמא, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",351.9,63.1,289.2,דרך דוד בן גוריון,1043,partial,,,mismatch,,,n/a,דרך דוד בן גוריון,1044,partial,osm_rev_at_govmap_mismatch
001027-073567-00147-X,דימונה,בן גוריון,1,,,exact,31.068037,35.034330,OK,31.073891,35.034629,"דוד בן גוריון 1, Dimona, Israel",OK,31.068527,35.034595,"בן גוריון, גיורא יוספטל, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",649.7,60.0,594.7,דרך דוד בן גוריון,1,partial,שדרות הרצל,,mismatch,,,n/a,,,mismatch,osm_rev_at_govmap_mismatch;google_rev_at_osm_mismatch
001027-073567-00148-X,דימונה,בן גוריון,66,,,exact,31.072804,35.034179,OK,31.073891,35.034629,"דוד בן גוריון 66, Dimona, Israel",OK,31.068527,35.034595,"בן גוריון, גיורא יוספטל, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",127.9,475.9,594.7,דרך דוד בן גוריון,1066,partial,אקסודוס,1067,mismatch,,,n/a,,,mismatch,osm_rev_at_govmap_mismatch;google_rev_at_osm_mismatch
001027-073567-00149-X,דימונה,בן גוריון,87,,,exact,31.073839,35.034399,OK,31.073892,35.034353,"דוד בן גוריון 87, Dimona, Israel",OK,31.068527,35.034595,"בן גוריון, גיורא יוספטל, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",7.4,589.2,595.3,דוד בן גוריון,87,partial,בן גוריון,,partial,,,n/a,,,mismatch,google_rev_at_osm_mismatch
001027-073567-00150-X,דימונה,בן גוריון,19,,,exact,31.069476,35.034419,OK,31.073891,35.034629,"דוד בן גוריון 19, Dimona, Israel",OK,31.071284,35.034517,"בן גוריון, שכונה לדוגמא, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",489.9,200.7,289.2,דוד המלך,293,mismatch,בן גוריון,,partial,,,n/a,דרך דוד בן גוריון,1044,partial,google_rev_at_govmap_mismatch
001027-073567-00151-X,דימונה,בן גוריון,81,,,exact,31.073412,35.034383,OK,31.073891,35.034629,"דוד בן גוריון 81, Dimona, Israel",OK,31.072668,35.034566,"בן גוריון, שכונה לדוגמא, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",58.1,84.2,135.7,דרך דוד בן גוריון,1045,partial,בן גוריון,,partial,,,n/a,דרך השלום,12,mismatch,google_rev_at_osm_mismatch
001027-073567-00152-X,דימונה,בן גוריון,29,,,exact,31.070091,35.034412,OK,31.073891,35.034629,"דוד בן גוריון 29, Dimona, Israel",OK,31.068527,35.034595,"בן גוריון, גיורא יוספטל, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",421.9,174.2,594.7,דרך דוד בן גוריון,1042,partial,בן גוריון,,partial,,,n/a,,,mismatch,google_rev_at_osm_mismatch
001027-073567-00153-X,דימונה,בן גוריון,91,,,exact,31.074061,35.034402,OK,31.074099,35.034340,"דוד בן גוריון 91, Dimona, Israel",OK,31.074066,35.034569,"בן גוריון, נווה אביב, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",7.2,16.0,22.2,דוד בן גוריון,91,partial,בן גוריון,,partial,,,n/a,דרך השלום,1102,mismatch,google_rev_at_osm_mismatch
001027-073567-00154-X,דימונה,בן גוריון,91,,,exact,31.074061,35.034402,OK,31.074099,35.034340,"דוד בן גוריון 91, Dimona, Israel",OK,31.074066,35.034569,"בן גוריון, נווה אביב, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",7.2,16.0,22.2,דוד בן גוריון,91,partial,בן גוריון,,partial,,,n/a,דרך השלום,1102,mismatch,google_rev_at_osm_mismatch
001027-073567-00155-X,דימונה,בן גוריון,89,,,exact,31.073956,35.034375,OK,31.073993,35.034351,"דוד בן גוריון 89, Dimona, Israel",OK,31.075849,35.034495,"בן גוריון, נווה אביב, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",4.7,210.2,206.2,דוד בן גוריון,89,partial,בן גוריון,,partial,,,n/a,לילך,14,mismatch,google_rev_at_osm_mismatch
001027-073567-00156-X,דימונה,בר כוכבא,3,,,exact,31.064749,35.036490,OK,31.064696,35.036284,"Bar Kochva St 3, Dimona, Israel",OK,31.064570,35.036260,"בר כוכבא, גיורא יוספטל, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",20.5,29.6,14.1,בר כוכבא,208,partial,,,mismatch,,,n/a,בר כוכבא,207,partial,osm_rev_at_govmap_mismatch
001027-073567-00157-X,דימונה,בר כוכבא,4,,,exact,31.064912,35.036168,OK,31.064924,35.035813,"Bar Kochva St 4, Dimona, Israel",OK,31.064570,35.036260,"בר כוכבא, גיורא יוספטל, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",33.9,38.9,57.9,בר כוכבא,208,partial,,,mismatch,,,n/a,בר כוכבא,207,partial,osm_rev_at_govmap_mismatch
001027-073567-00158-X,דימונה,בר כוכבא,1,,,exact,31.065118,35.036491,OK,31.064436,35.035554,"Bar Kochva St 212/1, Dimona, Israel",OK,31.064570,35.036260,"בר כוכבא, גיורא יוספטל, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",117.1,64.6,69.0,עזרא ונחמיה,244,mismatch,,,mismatch,,,n/a,בר כוכבא,207,partial,google_rev_at_govmap_mismatch;osm_rev_at_govmap_mismatch
001027-073567-00159-X,דימונה,בר כוכבא,2,,,exact,31.065152,35.036118,OK,31.065173,35.035445,"Bar Kochva St 2, Dimona, Israel",OK,31.064570,35.036260,"בר כוכבא, גיורא יוספטל, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",64.2,65.8,102.5,בר כוכבא,214,partial,,,mismatch,,,n/a,בר כוכבא,207,partial,osm_rev_at_govmap_mismatch
001027-073567-00160-X,דימונה,בר כוכבא,5,,,exact,31.064486,35.036485,OK,31.064456,35.036716,"Bar Kochva St 5, Dimona, Israel",OK,31.064570,35.036260,"בר כוכבא, גיורא יוספטל, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",22.3,23.4,45.4,בר כוכבא,207,partial,,,mismatch,,,n/a,בר כוכבא,207,partial,osm_rev_at_govmap_mismatch
001027-073567-00161-X,דימונה,בר כוכבא,7,,,exact,31.064239,35.036499,OK,31.064200,35.036298,"Bar Kochva St 7, Dimona, Israel",OK,31.064570,35.036260,"בר כוכבא, גיורא יוספטל, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",19.7,43.3,41.3,בר כוכבא,206,partial,,,mismatch,,,n/a,בר כוכבא,207,partial,osm_rev_at_govmap_mismatch
001027-073567-00162-X,דימונה,בר כוכבא,10,,,exact,31.064148,35.036126,OK,31.064200,35.036298,"Bar Kochva St 10, Dimona, Israel",OK,31.064570,35.036260,"בר כוכבא, גיורא יוספטל, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",17.3,48.5,41.3,בר כוכבא,206,partial,,,mismatch,,,n/a,בר כוכבא,207,partial,osm_rev_at_govmap_mismatch
001027-073567-00163-X,דימונה,בר כוכבא,9,,,exact,31.063984,35.036545,OK,31.063955,35.036714,"Bar Kochva St 9, Dimona, Israel",OK,31.064570,35.036260,"בר כוכבא, גיורא יוספטל, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",16.4,70.5,80.9,בר כוכבא,205,partial,,,mismatch,,,n/a,בר כוכבא,207,partial,osm_rev_at_govmap_mismatch
001027-073567-00164-X,דימונה,בר כוכבא,6,,,exact,31.064649,35.036136,OK,31.064696,35.036284,"Bar Kochva St 6, Dimona, Israel",OK,31.064570,35.036260,"בר כוכבא, גיורא יוספטל, נווה גן, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",15.0,14.7,14.1,בר כוכבא,208,partial,,,mismatch,,,n/a,בר כוכבא,207,partial,osm_rev_at_govmap_mismatch
001027-073567-00165-X,דימונה,ברקן,23,,,exact,31.079294,35.040798,OK,31.079256,35.040803,"Barkan St 23, Dimona, Israel",OK,31.079158,35.040286,"ברקן, נווה חורש, חכמי ישראל, דימונה, נפת באר שבע, מחוז הדרום, 8604712, ישראל",4.3,51.1,50.5,ברקן,23,match,ברקן,,partial,,,n/a,ברקן,13,partial,
