id,city,file_street,file_house_number,file_match_type,utm_x,utm_y,lat,lon,google_street,google_house_number,google_full_address,match_score
001027-083704-01311-X,דימונה,מרחבים,1311,street,694351.77,3439681.87,31.0748566,35.0372118,מרחבים,0,"מרחבים 0, דימונה, ישראל",not_exact
001027-083704-01312-X,דימונה,מרחבים,1312,street,694351.77,3439681.87,31.0748566,35.0372118,מרחבים,0,"מרחבים 0, דימונה, ישראל",not_exact
001027-083704-01313-X,דימונה,מרחבים,1313,street,694351.77,3439681.87,31.0748566,35.0372118,מרחבים,0,"מרחבים 0, דימונה, ישראל",not_exact
001027-083704-01314-X,דימונה,מרחבים,1314,street,694351.77,3439681.87,31.0748566,35.0372118,מרחבים,0,"מרחבים 0, דימונה, ישראל",not_exact
001027-083704-01315-X,דימונה,מרחבים,1315,street,694351.77,3439681.87,31.0748566,35.0372118,מרחבים,0,"מרחבים 0, דימונה, ישראל",not_exact
001027-083704-01320-X,דימונה,מרחבים,1320,street,694351.77,3439681.87,31.0748566,35.0372118,מרחבים,0,"מרחבים 0, דימונה, ישראל",not_exact
001027-083704-01321-X,דימונה,מרחבים,1321,street,694351.77,3439681.87,31.0748566,35.0372118,מרחבים,0,"מרחבים 0, דימונה, ישראל",not_exact
001027-083704-01322-X,דימונה,מרחבים,1322,street,694351.77,3439681.87,31.0748566,35.0372118,מרחבים,0,"מרחבים 0, דימונה, ישראל",not_exact
001027-083704-01324-X,דימונה,מרחבים,1324,street,694351.77,3439681.87,31.0748566,35.0372118,מרחבים,0,"מרחבים 0, דימונה, ישראל",not_exact
001027-083704-01325-X,דימונה,מרחבים,1325,street,694351.77,3439681.87,31.0748566,35.0372118,מרחבים,0,"מרחבים 0, דימונה, ישראל",not_exact
001027-083704-01327-X,דימונה,מרחבים,1327,exact,694573.62,3439754.13,31.0754715,35.0395499,הרב חיים פינטו,1327,"הרב חיים פינטו 1327, דימונה, ישראל",none
001027-083704-01327-א,דימונה,מרחבים,1327,exact,694573.62,3439754.13,31.0754715,35.0395499,הרב חיים פינטו,1327,"הרב חיים פינטו 1327, דימונה, ישראל",none
001027-083704-01327-ד,דימונה,מרחבים,1327,exact,694573.62,3439754.13,31.0754715,35.0395499,הרב חיים פינטו,1327,"הרב חיים פינטו 1327, דימונה, ישראל",none
001027-083704-01328-X,דימונה,מרחבים,1328,street,694351.77,3439681.87,31.0748566,35.0372118,מרחבים,0,"מרחבים 0, דימונה, ישראל",not_exact
001027-083704-01329-X,דימונה,מרחבים,1329,street,694351.77,3439681.87,31.0748566,35.0372118,מרחבים,0,"מרחבים 0, דימונה, ישראל",not_exact
001027-083704-01331-X,דימונה,מרחבים,1331,exact,694422.46,3439699.97,31.0750082,35.0379558,מרחבים,1331,"מרחבים 1331, דימונה, ישראל",exact
001027-083704-01331-א,דימונה,מרחבים,1331,exact,694422.46,3439699.97,31.0750082,35.0379558,מרחבים,1331,"מרחבים 1331, דימונה, ישראל",exact
001027-083704-01331-ב,דימונה,מרחבים,1331,exact,694422.46,3439699.97,31.0750082,35.0379558,מרחבים,1331,"מרחבים 1331, דימונה, ישראל",exact
001027-083704-01331-ג,דימונה,מרחבים,1331,exact,694422.46,3439699.97,31.0750082,35.0379558,מרחבים,1331,"מרחבים 1331, דימונה, ישראל",exact
001027-083704-01331-ד,דימונה,מרחבים,1331,exact,694422.46,3439699.97,31.0750082,35.0379558,מרחבים,1331,"מרחבים 1331, דימונה, ישראל",exact
001027-083704-01331-ה,דימונה,מרחבים,1331,exact,694422.46,3439699.97,31.0750082,35.0379558,מרחבים,1331,"מרחבים 1331, דימונה, ישראל",exact
001027-083704-01331-ו,דימונה,מרחבים,1331,exact,694422.46,3439699.97,31.0750082,35.0379558,מרחבים,1331,"מרחבים 1331, דימונה, ישראל",exact
001027-083704-01331-ז,דימונה,מרחבים,1331,exact,694422.46,3439699.97,31.0750082,35.0379558,מרחבים,1331,"מרחבים 1331, דימונה, ישראל",exact
001027-083704-01332-X,דימונה,מרחבים,1332,street,694351.77,3439681.87,31.0748566,35.0372118,מרחבים,0,"מרחבים 0, דימונה, ישראל",not_exact
001027-083704-01332-א,דימונה,מרחבים,1332,street,694351.77,3439681.87,31.0748566,35.0372118,מרחבים,0,"מרחבים 0, דימונה, ישראל",not_exact
001027-083704-01332-ב,דימונה,מרחבים,1332,street,694351.77,3439681.87,31.0748566,35.0372118,מרחבים,0,"מרחבים 0, דימונה, ישראל",not_exact
001027-083704-01332-ג,דימונה,מרחבים,1332,street,694351.77,3439681.87,31.0748566,35.0372118,מרחבים,0,"מרחבים 0, דימונה, ישראל",not_exact
001027-083704-01332-ד,דימונה,מרחבים,1332,street,694351.77,3439681.87,31.0748566,35.0372118,מרחבים,0,"מרחבים 0, דימונה, ישראל",not_exact
001027-083744-00000-X,דימונה,הפסגה,,street,694882.16,3439308.35,31.0714005,35.0426963,הפיסגה,210,"הפיסגה 210, דימונה, ישראל",none
001027-083744-00001-X,דימונה,הפסגה,1,exact,694553.82,3439379.05,31.0720925,35.0392702,הפיסגה,1,"הפיסגה 1, דימונה, ישראל",none
001027-083744-00002-X,דימונה,הפסגה,2,exact,694591.6,3439380.77,31.0721018,35.0396664,הפיסגה,2,"הפיסגה 2, דימונה, ישראל",none
001027-083744-00003-X,דימונה,הפסגה,3,exact,694556.52,3439395.89,31.0722439,35.0393018,הפיסגה,3,"הפיסגה 3, דימונה, ישראל",none
001027-083744-00004-X,דימונה,הפסגה,4,exact,694589.55,3439399.68,31.0722726,35.0396485,הפיסגה,4,"הפיסגה 4, דימונה, ישראל",none
001027-083744-00005-X,דימונה,הפסגה,5,exact,694555.32,3439413.23,31.0724005,35.0392925,הפיסגה,95,"הפיסגה 95, דימונה, ישראל",none
001027-083744-00006-X,דימונה,הפסגה,6,exact,694589.01,3439415.59,31.0724162,35.0396459,הפיסגה,37,"הפיסגה 37, דימונה, ישראל",none
001027-083744-00007-X,דימונה,הפסגה,7,exact,694556.26,3439436.41,31.0726094,35.0393068,הפיסגה,94,"הפיסגה 94, דימונה, ישראל",none
001027-083744-00010-X,דימונה,הפסגה,10,exact,694591.38,3439457.42,31.072793,35.0396788,הפיסגה,10,"הפיסגה 10, דימונה, ישראל",none
001027-083744-00011-X,דימונה,הפסגה,11,exact,694566.67,3439471.23,31.0729216,35.0394226,הפיסגה,92,"הפיסגה 92, דימונה, ישראל",none
001027-083744-00014-X,דימונה,הפסגה,14,exact,694628.88,3439489.95,31.0730801,35.0400779,הפיסגה,14,"הפיסגה 14, דימונה, ישראל",none
001027-083744-00017-X,דימונה,הפסגה,17,exact,694616.43,3439516.13,31.0733183,35.0399526,הפיסגה,17,"הפיסגה 17, דימונה, ישראל",none
001027-083744-00019-X,דימונה,הפסגה,19,street,694882.16,3439308.35,31.0714005,35.0426963,הפיסגה,210,"הפיסגה 210, דימונה, ישראל",none
001027-083744-00020-X,דימונה,הפסגה,20,exact,694686.67,3439478.51,31.0729674,35.0406812,המעלה,45,"המעלה 45, דימונה, ישראל",none
001027-083744-00021-X,דימונה,הפסגה,21,exact,694649.9,3439524.98,31.0733925,35.0403049,הפיסגה,21,"הפיסגה 21, דימונה, ישראל",none
001027-083744-00022-X,דימונה,הפסגה,22,exact,694712.04,3439471.98,31.0729043,35.0409457,הפיסגה,22,"הפיסגה 22, דימונה, ישראל",none
001027-083744-00025-X,דימונה,הפסגה,25,exact,694687.9,3439519.06,31.0733328,35.0407019,הפיסגה,86,"הפיסגה 86, דימונה, ישראל",none
001027-083744-00026-X,דימונה,הפסגה,26,exact,694737.19,3439446.5,31.0726704,35.0412043,המעלה,50,"המעלה 50, דימונה, ישראל",none
001027-083744-00027-X,דימונה,הפסגה,27,exact,694702.88,3439512.16,31.0732681,35.0408575,הפיסגה,27,"הפיסגה 27, דימונה, ישראל",none
001027-083744-00028-X,דימונה,הפסגה,28,exact,694751.64,3439435.56,31.0725693,35.0413535,המעלה,52,"המעלה 52, דימונה, ישראל",none
001027-083744-00029-X,דימונה,הפסגה,29,exact,694731.6,3439501.27,31.0731652,35.0411562,הפיסגה,84,"הפיסגה 84, דימונה, ישראל",none
001027-083744-00030-X,דימונה,הפסגה,30,exact,694761.78,3439421.44,31.0724403,35.041457,המעלה,54,"המעלה 54, דימונה, ישראל",none
001027-083744-00031-X,דימונה,הפסגה,31,exact,694742.26,3439488.89,31.0730518,35.0412655,הפיסגה,83,"הפיסגה 83, דימונה, ישראל",none
001027-083744-00033-X,דימונה,הפסגה,33,exact,694760.42,3439477.14,31.0729428,35.0414535,הפיסגה,82,"הפיסגה 82, דימונה, ישראל",none
001027-083744-00034-X,דימונה,הפסגה,34,exact,694786.85,3439397.96,31.0722244,35.0417151,המעלה,58,"המעלה 58, דימונה, ישראל",none
001027-083744-00035-X,דימונה,הפסגה,35,exact,694770.98,3439460.82,31.0727939,35.041561,הפיסגה,81,"הפיסגה 81, דימונה, ישראל",none
001027-083744-00036-X,דימונה,הפסגה,36,exact,694798.83,3439383.17,31.0720891,35.0418378,הפיסגה,60,"הפיסגה 60, דימונה, ישראל",none
001027-083744-00037-X,דימונה,הפסגה,37,exact,694781.89,3439445.85,31.0726571,35.0416724,הפיסגה,81,"הפיסגה 81, דימונה, ישראל",none
001027-083744-00038-X,דימונה,הפסגה,38,exact,694815.33,3439365.78,31.0719295,35.0420073,המעלה,62,"המעלה 62, דימונה, ישראל",none
001027-083744-00039-X,דימונה,הפסגה,39,exact,694794.69,3439433.11,31.0725401,35.0418041,הפיסגה,32,"הפיסגה 32, דימונה, ישראל",none
001027-083744-00040-X,דימונה,הפסגה,40,exact,694824.55,3439349.25,31.0717789,35.0421007,המעלה,64,"המעלה 64, דימונה, ישראל",none
001027-083744-00041-X,דימונה,הפסגה,41,exact,694807.96,3439418.81,31.0724089,35.0419403,הפיסגה,76,"הפיסגה 76, דימונה, ישראל",none
001027-083744-00044-X,דימונה,הפסגה,44,exact,694850.47,3439324.82,31.0715543,35.0423675,המעלה,68,"המעלה 68, דימונה, ישראל",none
001027-083744-00045-X,דימונה,הפסגה,45,exact,694840.88,3439390.45,31.0721477,35.0422797,הפיסגה,74,"הפיסגה 74, דימונה, ישראל",none
001027-083744-00046-X,דימונה,הפסגה,46,exact,694860.67,3439310.1,31.0714199,35.0424716,המעלה,70,"המעלה 70, דימונה, ישראל",none
001027-083744-00047-X,דימונה,הפסגה,47,exact,694854.56,3439375.61,31.0720116,35.0424202,הפיסגה,74,"הפיסגה 74, דימונה, ישראל",none
001027-083744-00048-X,דימונה,הפסגה,48,exact,694874.68,3439295.31,31.0712842,35.0426155,המעלה,210,"המעלה 210, דימונה, ישראל",none
001027-083744-00049-X,דימונה,הפסגה,49,exact,694857.71,3439362.86,31.0718961,35.0424507,הפיסגה,74,"הפיסגה 74, דימונה, ישראל",none
001027-083744-00050-X,דימונה,הפסגה,50,exact,694894.57,3439274.04,31.0710891,35.0428197,המעלה,208,"המעלה 208, דימונה, ישראל",none
001027-083744-00052-X,דימונה,הפסגה,52,exact,694908.16,3439255.54,31.07092,35.0429585,הפיסגה,52,"הפיסגה 52, דימונה, ישראל",none
001027-083744-00053-X,דימונה,הפסגה,53,exact,694881.27,3439333.93,31.0716314,35.042692,הפיסגה,72,"הפיסגה 72, דימונה, ישראל",none
001027-083744-00055-X,דימונה,הפסגה,55,exact,694896.2,3439319.41,31.071498,35.0428456,הפיסגה,57,"הפיסגה 57, דימונה, ישראל",none
001027-083744-00056-X,דימונה,הפסגה,56,exact,694933.58,3439223.53,31.0706272,35.0432187,הפיסגה,264,"הפיסגה 264, דימונה, ישראל",none
001027-083744-00057-X,דימונה,הפסגה,57,exact,694907.55,3439308.71,31.0713996,35.0429624,הפיסגה,59,"הפיסגה 59, דימונה, ישראל",none
001027-083744-00058-X,דימונה,הפסגה,58,exact,694940.62,3439206.27,31.0704704,35.0432891,הפיסגה,263,"הפיסגה 263, דימונה, ישראל",none
001027-083744-00059-X,דימונה,הפסגה,59,exact,694921.9,3439295.04,31.0712739,35.0431101,הפיסגה,205,"הפיסגה 205, דימונה, ישראל",none
001027-083744-00060-X,דימונה,הפסגה,60,exact,694940.06,3439186.46,31.0702918,35.0432794,הפיסגה,262,"הפיסגה 262, דימונה, ישראל",none
001027-083744-00061-X,דימונה,הפסגה,61,exact,694940.49,3439300.84,31.0713231,35.043306,הפיסגה,204,"הפיסגה 204, דימונה, ישראל",none
001027-083744-00062-X,דימונה,הפסגה,62,exact,694935.94,3439168.61,31.0701315,35.0432328,הפיסגה,260,"הפיסגה 260, דימונה, ישראל",none
001027-083744-00063-X,דימונה,הפסגה,63,exact,694965.47,3439307.26,31.0713769,35.0435689,הפיסגה,202,"הפיסגה 202, דימונה, ישראל",none
001027-083744-00066-X,דימונה,הפסגה,66,exact,694927.51,3439137.68,31.069854,35.0431385,הפיסגה,259,"הפיסגה 259, דימונה, ישראל",none
001027-083744-00067-X,דימונה,הפסגה,67,exact,695002.69,3439300.42,31.071309,35.0439575,הפיסגה,67,"הפיסגה 67, דימונה, ישראל",none
001027-083744-00068-X,דימונה,הפסגה,68,exact,694922.68,3439120.01,31.0696955,35.0430845,הפיסגה,68,"הפיסגה 68, דימונה, ישראל",none
001027-083744-00069-X,דימונה,הפסגה,69,exact,695010.77,3439281.59,31.0711379,35.0440385,הפיסגה,200,"הפיסגה 200, דימונה, ישראל",none
001027-083744-00070-X,דימונה,הפסגה,70,exact,694924.13,3439102.16,31.0695343,35.0430963,הפיסגה,257,"הפיסגה 257, דימונה, ישראל",none
001027-083744-00071-X,דימונה,הפסגה,71,exact,695015.56,3439260.24,31.0709446,35.0440846,הפיסגה,199,"הפיסגה 199, דימונה, ישראל",none
001027-083744-00072-X,דימונה,הפסגה,72,exact,694936.21,3439067.31,31.069218,35.0432161,הפיסגה,386,"הפיסגה 386, דימונה, ישראל",none
001027-083744-00073-X,דימונה,הפסגה,73,exact,695002.06,3439248.78,31.0708435,35.0439409,הפיסגה,198,"הפיסגה 198, דימונה, ישראל",none
001027-083744-00074-X,דימונה,הפסגה,74,exact,694944.6,3439050.48,31.0690649,35.0433007,הפיסגה,385,"הפיסגה 385, דימונה, ישראל",none
001027-083744-00075-X,דימונה,הפסגה,75,exact,694984.57,3439236.32,31.070734,35.0437553,הפיסגה,197,"הפיסגה 197, דימונה, ישראל",none
001027-083744-00076-X,דימונה,הפסגה,76,exact,694946.17,3439032.62,31.0689036,35.0433137,הפיסגה,384,"הפיסגה 384, דימונה, ישראל",none
001027-083744-00077-X,דימונה,הפסגה,77,exact,694956.75,3439245.87,31.0708248,35.0434657,הפיסגה,195,"הפיסגה 195, דימונה, ישראל",none
001027-083744-00078-X,דימונה,הפסגה,78,exact,694945.88,3439017.36,31.068766,35.0433077,הפיסגה,383,"הפיסגה 383, דימונה, ישראל",none
001027-083744-00082-X,דימונה,הפסגה,82,exact,694950.32,3438985.47,31.0684777,35.0433481,הפיסגה,381,"הפיסגה 381, דימונה, ישראל",none
001027-083744-00083-X,דימונה,הפסגה,83,exact,694972.16,3439201.2,31.0704194,35.0436185,הפיסגה,265,"הפיסגה 265, דימונה, ישראל",none
001027-083744-00084-X,דימונה,הפסגה,84,exact,694948.86,3438972.17,31.068358,35.0433302,הפיסגה,380,"הפיסגה 380, דימונה, ישראל",none
001027-083744-00085-X,דימונה,הפסגה,85,exact,694971.88,3439185.1,31.0702743,35.0436125,הפיסגה,266,"הפיסגה 266, דימונה, ישראל",none
001027-083744-00086-X,דימונה,הפסגה,86,exact,694947.18,3438956.03,31.0682128,35.0433095,הפיסגה,379,"הפיסגה 379, דימונה, ישראל",none
001027-083744-00087-X,דימונה,הפסגה,87,exact,694966.24,3439168.56,31.0701261,35.0435502,הפיסגה,267,"הפיסגה 267, דימונה, ישראל",none
001027-083744-00089-X,דימונה,הפסגה,89,exact,694961.63,3439153.75,31.0699933,35.0434991,הפיסגה,268,"הפיסגה 268, דימונה, ישראל",none
001027-083744-00090-X,דימונה,הפסגה,90,exact,694942.93,3438921.75,31.0679043,35.0432584,הפיסגה,377,"הפיסגה 377, דימונה, ישראל",none
001027-083744-00091-X,דימונה,הפסגה,91,exact,694961.44,3439137.87,31.0698501,35.043494,הפיסגה,269,"הפיסגה 269, דימונה, ישראל",none
001027-083744-00093-X,דימונה,הפסגה,93,exact,694954.49,3439122.39,31.0697117,35.0434182,הפיסגה,270,"הפיסגה 270, דימונה, ישראל",none
001027-083744-00097-X,דימונה,הפסגה,97,exact,694961.37,3439087.74,31.0693981,35.0434836,הפיסגה,272,"הפיסגה 272, דימונה, ישראל",none
001027-083744-00099-X,דימונה,הפסגה,99,exact,694970.34,3439075.14,31.069283,35.0435751,הפיסגה,273,"הפיסגה 273, דימונה, ישראל",none
001027-083744-00101-X,דימונה,הפסגה,101,exact,694975.69,3439060.2,31.0691474,35.0436283,הפיסגה,274,"הפיסגה 274, דימונה, ישראל",none
001027-083744-00105-X,דימונה,הפסגה,105,exact,694978.1,3439019.4,31.0687791,35.0436457,הפיסגה,276,"הפיסגה 276, דימונה, ישראל",none
001027-083744-00109-X,דימונה,הפסגה,109,exact,694981.61,3438987.5,31.0684908,35.0436763,הפיסגה,279,"הפיסגה 279, דימונה, ישראל",none
001027-083744-00111-X,דימונה,הפסגה,111,exact,694979.86,3438972.88,31.0683593,35.0436551,הפיסגה,109,"הפיסגה 109, דימונה, ישראל",none
001027-083744-00115-X,דימונה,הפסגה,115,exact,694979.47,3438941.45,31.0680759,35.043645,הפיסגה,281,"הפיסגה 281, דימונה, ישראל",none
001027-083744-00117-X,דימונה,הפסגה,117,exact,694978.92,3438923.68,31.0679158,35.0436358,הפיסגה,282,"הפיסגה 282, דימונה, ישראל",none
001027-083744-00119-X,דימונה,הפסגה,119,exact,694974,3438909.42,31.067788,35.0435815,הפיסגה,283,"הפיסגה 283, דימונה, ישראל",none
001027-083784-00000-X,דימונה,המעלה,,street,694764.71,3439333.41,31.071646,35.0414708,המעלה,23,"המעלה 23, דימונה, ישראל",not_exact
001027-083784-00002-X,דימונה,המעלה,2,exact,694664.09,3439407.11,31.0723273,35.0404309,המעלה,2,"המעלה 2, דימונה, ישראל",exact
001027-083784-00003-X,דימונה,המעלה,3,exact,694702.92,3439425.07,31.0724828,35.0408411,המעלה,49,"המעלה 49, דימונה, ישראל",not_exact
001027-083784-00004-X,דימונה,המעלה,4,exact,694684.7,3439400.28,31.0722623,35.0406454,המעלה,4,"המעלה 4, דימונה, ישראל",exact
001027-083784-00005-X,דימונה,המעלה,5,exact,694717.03,3439413.05,31.0723721,35.0409866,המעלה,51,"המעלה 51, דימונה, ישראל",not_exact
001027-083784-00006-X,דימונה,המעלה,6,exact,694697,3439385.7,31.0721288,35.0407715,המעלה,30,"המעלה 30, דימונה, ישראל",not_exact
001027-083784-00007-X,דימונה,המעלה,7,exact,694729.45,3439400.86,31.0722601,35.0411144,המעלה,53,"המעלה 53, דימונה, ישראל",not_exact
001027-083784-00008-X,דימונה,המעלה,8,exact,694709.77,3439376.01,31.0720393,35.0409034,המעלה,28,"המעלה 28, דימונה, ישראל",not_exact
001027-083784-00009-X,דימונה,המעלה,9,exact,694742.63,3439390.98,31.0721688,35.0412505,המעלה,55,"המעלה 55, דימונה, ישראל",not_exact
001027-083784-00010-X,דימונה,המעלה,10,exact,694728.19,3439368.43,31.0719679,35.0410949,המעלה,26,"המעלה 26, דימונה, ישראל",not_exact
001027-083784-00011-X,דימונה,המעלה,11,exact,694758.19,3439377.21,31.0720421,35.0414109,המעלה,57,"המעלה 57, דימונה, ישראל",not_exact
001027-083784-00012-X,דימונה,המעלה,12,exact,694739.1,3439356.49,31.0718584,35.0412069,המעלה,24,"המעלה 24, דימונה, ישראל",not_exact
001027-083784-00014-X,דימונה,המעלה,14,exact,694749.43,3439342.19,31.0717277,35.0413124,המעלה,14,"המעלה 14, דימונה, ישראל",exact
001027-083784-00015-X,דימונה,המעלה,15,exact,694784.58,3439344.75,31.071745,35.0416811,המעלה,61,"המעלה 61, דימונה, ישראל",not_exact
001027-083784-00017-X,דימונה,המעלה,17,exact,694797.74,3439332.15,31.0716292,35.0418165,המעלה,63,"המעלה 63, דימונה, ישראל",not_exact
001027-083784-00018-X,דימונה,המעלה,18,exact,694805.02,3439283.23,31.0711868,35.0418834,המעפיל,19,"המעפיל 19, דימונה, ישראל",none
001027-083784-00019-X,דימונה,המעלה,19,exact,694808.83,3439317.56,31.0714958,35.0419299,המעלה,65,"המעלה 65, דימונה, ישראל",not_exact
001027-083784-00020-X,דימונה,המעלה,20,exact,694816.09,3439269.66,31.0710626,35.0419967,המעפיל,17,"המעפיל 17, דימונה, ישראל",none
001027-083784-00023-X,דימונה,המעלה,23,exact,694832.74,3439292.85,31.071269,35.0421756,המעלה,69,"המעלה 69, דימונה, ישראל",not_exact
001027-083784-00024-X,דימונה,המעלה,24,exact,694834.76,3439235.52,31.0707517,35.0421857,המעלה,246,"המעלה 246, דימונה, ישראל",not_exact
001027-083784-00025-X,דימונה,המעלה,25,exact,694849.39,3439277.12,31.0711244,35.042347,המעלה,209,"המעלה 209, דימונה, ישראל",not_exact
001027-083784-00026-X,דימונה,המעלה,26,exact,694841.52,3439216.71,31.0705809,35.0422529,המעפיל,247,"המעפיל 247, דימונה, ישראל",none
001027-083784-00027-X,דימונה,המעלה,27,exact,694874.84,3439264.08,31.0710026,35.0426111,המעלה,248,"המעלה 248, דימונה, ישראל",not_exact
001027-083784-00028-X,דימונה,המעלה,28,street,694764.71,3439333.41,31.071646,35.0414708,המעלה,23,"המעלה 23, דימונה, ישראל",not_exact
001027-083784-00029-X,דימונה,המעלה,29,exact,694896.77,3439242.4,31.0708034,35.0428367,המעלה,249,"המעלה 249, דימונה, ישראל",not_exact
001027-083784-00030-X,דימונה,המעלה,30,street,694764.71,3439333.41,31.071646,35.0414708,המעלה,23,"המעלה 23, דימונה, ישראל",not_exact
001027-083784-00031-X,דימונה,המעלה,31,exact,694879.42,3439227.99,31.0706764,35.0426521,המעלה,250,"המעלה 250, דימונה, ישראל",not_exact
001027-083784-00032-X,דימונה,המעלה,32,street,694764.71,3439333.41,31.071646,35.0414708,המעלה,23,"המעלה 23, דימונה, ישראל",not_exact
001027-083784-00033-X,דימונה,המעלה,33,exact,694863.63,3439224.83,31.0706505,35.0424861,המעלה,251,"המעלה 251, דימונה, ישראל",not_exact
001027-083850-00004-X,דימונה,ערוגות,4,exact,694139.73,3439535.07,31.073568,35.0349621,משעול ערוגות,6,"משעול ערוגות 6, דימונה, ישראל",not_exact
001027-083850-00005-X,דימונה,ערוגות,5,exact,694134.85,3439553.61,31.073736,35.0349146,משעול ערוגות,104,"משעול ערוגות 104, דימונה, ישראל",not_exact
001027-083850-00006-X,דימונה,ערוגות,6,exact,694144.58,3439542.86,31.0736374,35.0350144,משעול ערוגות,8,"משעול ערוגות 8, דימונה, ישראל",not_exact
001027-083850-00007-X,דימונה,ערוגות,7,exact,694144.54,3439554.22,31.0737399,35.0350162,משעול ערוגות,7,"משעול ערוגות 7, דימונה, ישראל",exact
001027-083850-00008-X,דימונה,ערוגות,8,exact,694154.91,3439544.32,31.0736489,35.0351229,משעול ערוגות,10,"משעול ערוגות 10, דימונה, ישראל",not_exact
001027-083850-00009-X,דימונה,ערוגות,9,exact,694154.75,3439562.77,31.0738153,35.0351248,משעול ערוגות,9,"משעול ערוגות 9, דימונה, ישראל",exact
001027-083850-00010-X,דימונה,ערוגות,10,exact,694163.76,3439555.5,31.0737482,35.0352178,משעול ערוגות,12,"משעול ערוגות 12, דימונה, ישראל",not_exact
001027-083850-00012-X,דימונה,ערוגות,12,exact,694174.67,3439557.19,31.0737617,35.0353324,משעול ערוגות,107,"משעול ערוגות 107, דימונה, ישראל",not_exact
001027-083850-00013-X,דימונה,ערוגות,13,exact,694170.08,3439571.59,31.0738923,35.0352871,דרך דוד בן גוריון,105,"דרך דוד בן גוריון 105, דימונה, ישראל",none
001027-083850-00014-X,דימונה,ערוגות,14,exact,694179.43,3439564.89,31.0738303,35.0353838,משעול ערוגות,16,"משעול ערוגות 16, דימונה, ישראל",not_exact
001027-083850-00015-X,דימונה,ערוגות,15,exact,694175.94,3439581.11,31.0739772,35.0353503,משעול ערוגות,15,"משעול ערוגות 15, דימונה, ישראל",exact
001027-083850-00016-X,דימונה,ערוגות,16,exact,694188.45,3439565.64,31.0738356,35.0354784,משעול ערוגות,16,"משעול ערוגות 16, דימונה, ישראל",exact
001027-083956-00135-X,דימונה,הזמיר,135,exact,694369.55,3439610.27,31.0742081,35.0373843,משעול הזמיר,135,"משעול הזמיר 135, דימונה, ישראל",exact
001027-083956-00137-X,דימונה,הזמיר,137,street,694393.21,3439620,31.0742919,35.037634,משעול הזמיר,1216,"משעול הזמיר 1216, דימונה, ישראל",not_exact
001027-083956-00142-X,דימונה,הזמיר,142,street,694393.21,3439620,31.0742919,35.037634,משעול הזמיר,1216,"משעול הזמיר 1216, דימונה, ישראל",not_exact
001027-083956-00143-X,דימונה,הזמיר,143,street,694393.21,3439620,31.0742919,35.037634,משעול הזמיר,1216,"משעול הזמיר 1216, דימונה, ישראל",not_exact
001027-083956-01216-X,דימונה,הזמיר,1216,street,694393.21,3439620,31.0742919,35.037634,משעול הזמיר,1216,"משעול הזמיר 1216, דימונה, ישראל",exact
001027-083998-00122-X,דימונה,דוכיפת,122,street,694230.33,3439612.86,31.0742545,35.0359262,משעול דוכיפת,5,"משעול דוכיפת 5, דימונה, ישראל",not_exact
001027-084045-00004-X,דימונה,היונה,4,exact,694440.34,3439505.43,31.073251,35.0381057,משעול היונה,4,"משעול היונה 4, דימונה, ישראל",exact
001027-084045-00148-X,דימונה,היונה,148,street,694429.97,3439485.1,31.0730693,35.0379932,משעול היונה,8,"משעול היונה 8, דימונה, ישראל",not_exact
001027-084045-00150-X,דימונה,היונה,150,street,694429.97,3439485.1,31.0730693,35.0379932,משעול היונה,8,"משעול היונה 8, דימונה, ישראל",not_exact
001027-084045-00151-X,דימונה,היונה,151,street,694429.97,3439485.1,31.0730693,35.0379932,משעול היונה,8,"משעול היונה 8, דימונה, ישראל",not_exact
001027-084045-00153-X,דימונה,היונה,153,street,694429.97,3439485.1,31.0730693,35.0379932,משעול היונה,8,"משעול היונה 8, דימונה, ישראל",not_exact
001027-084045-00155-X,דימונה,היונה,155,street,694429.97,3439485.1,31.0730693,35.0379932,משעול היונה,8,"משעול היונה 8, דימונה, ישראל",not_exact
001027-084045-00156-X,דימונה,היונה,156,exact,694441.86,3439411.44,31.0724032,35.0381036,השלווה,156,"השלווה 156, דימונה, ישראל",none
001027-084045-00186-X,דימונה,היונה,186,exact,694452.07,3439388.61,31.0721956,35.0382061,משעול היונה,186,"משעול היונה 186, דימונה, ישראל",exact
001027-084092-00000-X,דימונה,השלוה,,street,694477.24,3439522.49,31.0733987,35.0384956,אברהם עופר,10,"אברהם עופר 10, דימונה, ישראל",none
001027-084092-01157-X,דימונה,השלוה,1157,street,694477.24,3439522.49,31.0733987,35.0384956,אברהם עופר,10,"אברהם עופר 10, דימונה, ישראל",none
001027-084092-01157-א,דימונה,השלוה,1157,street,694477.24,3439522.49,31.0733987,35.0384956,אברהם עופר,10,"אברהם עופר 10, דימונה, ישראל",none
001027-084092-01158-X,דימונה,השלוה,1158,street,694477.24,3439522.49,31.0733987,35.0384956,אברהם עופר,10,"אברהם עופר 10, דימונה, ישראל",none
001027-084092-01160-X,דימונה,השלוה,1160,street,694477.24,3439522.49,31.0733987,35.0384956,אברהם עופר,10,"אברהם עופר 10, דימונה, ישראל",none
001027-084092-01161-X,דימונה,השלוה,1161,street,694477.24,3439522.49,31.0733987,35.0384956,אברהם עופר,10,"אברהם עופר 10, דימונה, ישראל",none
