id,address,city,street,house_number,entrance,zip,match_type,itm_x,itm_y,utm_x,utm_y,source_file,status
001027-073567-00197-X,"גמלא 54, דימונה",דימונה,גמלא,54,,,exact,203659.76,551673.07,,,File A,ok
001027-073567-00198-X,"דבורה הנביאה 6, דימונה",דימונה,דבורה הנביאה,6,,,exact,203339.62,554070.85,,,File A,ok
001027-073567-00199-X,"דבורה הנביאה 20, דימונה",דימונה,דבורה הנביאה,20,,,exact,203443.98,554065.86,,,File A,ok
001027-073567-00200-X,"דבורה הנביאה 18, דימונה",דימונה,דבורה הנביאה,18,,,exact,203425.23,554071.74,,,File A,ok
001027-073567-00201-X,"דבורה הנביאה 1, דימונה",דימונה,דבורה הנביאה,1,,,exact,203303.93,554099.25,,,File A,ok
001027-073567-00202-X,"דוגית 31, דימונה",דימונה,דוגית,31,,,exact,203665.01,553164.76,,,File A,ok
001027-073567-00203-X,"דוגית 10, דימונה",דימונה,דוגית,10,,,exact,203886.09,553106.90,,,File A,ok
001027-073567-00204-X,"דוגית 37, דימונה",דימונה,דוגית,37,,,exact,203664.27,553204.39,,,File A,ok
001027-073567-00205-X,"דוגית 6, דימונה",דימונה,דוגית,6,,,exact,203909.95,553083.70,,,File A,ok
001027-073567-00206-X,"דוגית 43, דימונה",דימונה,דוגית,43,,,exact,203676.19,553225.52,,,File A,ok
001027-073567-00207-X,"דוגית 17, דימונה",דימונה,דוגית,17,,,exact,203754.77,553108.28,,,File A,ok
001027-073567-00208-X,"דוגית 29, דימונה",דימונה,דוגית,29,,,exact,203681.37,553139.16,,,File A,ok
001027-073567-00209-X,"דוגית 21, דימונה",דימונה,דוגית,21,,,exact,203731.52,553074.76,,,File A,ok
001027-073567-00210-X,"דוגית 41, דימונה",דימונה,דוגית,41,,,exact,203680.09,553208.30,,,File A,ok
001027-073567-00211-X,"דוגית 25, דימונה",דימונה,דוגית,25,,,exact,203729.98,553122.39,,,File A,ok
001027-073567-00212-X,"דוגית 15, דימונה",דימונה,דוגית,15,,,exact,203774.90,553093.42,,,File A,ok
001027-073567-00213-X,"דוגית 33, דימונה",דימונה,דוגית,33,,,exact,203700.11,553163.57,,,File A,ok
001027-073567-00214-X,"דוגית 20, דימונה",דימונה,דוגית,20,,,exact,203790.18,553133.66,,,File A,ok
001027-073567-00215-X,"דוגית 47, דימונה",דימונה,דוגית,47,,,exact,203651.59,553263.09,,,File A,ok
001027-073567-00216-X,"דוגית 35, דימונה",דימונה,דוגית,35,,,exact,203689.97,553177.64,,,File A,ok
001027-073567-00217-X,"דוגית 8, דימונה",דימונה,דוגית,8,,,exact,203898.53,553093.70,,,File A,ok
001027-073567-00218-X,"דוד אלעזר 6, דימונה",דימונה,דוד אלעזר,6,,,exact,203702.41,553613.10,,,File A,ok
001027-073567-00219-X,"דוד אלעזר 2, דימונה",דימונה,דוד אלעזר,2,,,exact,203664.69,553614.23,,,File A,ok
001027-073567-00220-X,"דוד אלעזר 1, דימונה",דימונה,דוד אלעזר,1,,,exact,203661.85,553641.58,,,File A,ok
001027-073567-00221-X,"דוד אלעזר 11, דימונה",דימונה,דוד אלעזר,11,,,exact,203746.70,553653.49,,,File A,ok
001027-073567-00222-X,"דוד אלעזר 4, דימונה",דימונה,דוד אלעזר,4,,,exact,203693.79,553615.61,,,File A,ok
001027-073567-00223-X,"דוד אלעזר 166, דימונה",דימונה,דוד אלעזר,166,,,exact,203791.28,553618.63,,,File A,ok
001027-073567-00224-X,"דוכיפת 12, דימונה",דימונה,דוכיפת,12,,,exact,203382.37,553651.34,,,File A,ok
001027-073567-00225-X,"דוכיפת 1, דימונה",דימונה,דוכיפת,1,,,exact,203369.23,553722.26,,,File A,ok
001027-073567-00226-X,"דוכיפת 10, דימונה",דימונה,דוכיפת,10,,,exact,203374.26,553665.97,,,File A,ok
001027-073567-00227-X,"דוכיפת 127, דימונה",דימונה,דוכיפת,127,,,exact,203422.88,553619.04,,,File A,ok
001027-073567-00228-X,"דוכיפת 7, דימונה",דימונה,דוכיפת,7,,,exact,203393.84,553663.87,,,File A,ok
001027-073567-00229-X,"דוכיפת 3, דימונה",דימונה,דוכיפת,3,,,exact,203374.66,553697.08,,,File A,ok
001027-073567-00230-X,"דוכיפת 9, דימונה",דימונה,דוכיפת,9,,,exact,203404.53,553647.09,,,File A,ok
001027-073567-00231-X,"דוכיפת 5, דימונה",דימונה,דוכיפת,5,,,exact,203387.14,553680.41,,,File A,ok
001027-073567-00232-X,"דוכיפת 8, דימונה",דימונה,דוכיפת,8,,,exact,203361.76,553686.19,,,File A,ok
001027-073567-00233-X,"דוכיפת 2, דימונה",דימונה,דוכיפת,2,,,exact,203333.91,553711.70,,,File A,ok
001027-073567-00234-X,"דוכיפת 14, דימונה",דימונה,דוכיפת,14,,,exact,203391.37,553635.53,,,File A,ok
001027-073567-00235-X,"דולב 4, דימונה",דימונה,דולב,4,,,exact,204007.05,554267.49,,,File A,ok
001027-073567-00236-X,"דולב 8, דימונה",דימונה,דולב,8,,,exact,204025.00,554265.73,,,File A,ok
001027-073567-00237-X,"דולב 17, דימונה",דימונה,דולב,17,,,exact,204144.51,554354.54,,,File A,ok
001027-073567-00238-X,"דולב 22, דימונה",דימונה,דולב,22,,,exact,204094.61,554265.17,,,File A,ok
001027-073567-00239-X,"דולב 13, דימונה",דימונה,דולב,13,,,exact,204131.59,554337.30,,,File A,ok
001027-073567-00240-X,"דולב 18, דימונה",דימונה,דולב,18,,,exact,204076.05,554269.24,,,File A,ok
001027-073567-00241-X,"דולב 9, דימונה",דימונה,דולב,9,,,exact,204118.88,554327.58,,,File A,ok
001027-073567-00242-X,"דולב 7, דימונה",דימונה,דולב,7,,,exact,204109.52,554320.19,,,File A,ok
001027-073567-00243-X,"דיין משה 72, דימונה",דימונה,דיין משה,72,,,exact,203763.66,553770.36,,,File A,ok
001027-073567-00244-X,"דיין משה 76, דימונה",דימונה,דיין משה,76,,,exact,203829.61,553812.94,,,File A,ok
001027-073567-00245-X,"דיין משה 177, דימונה",דימונה,דיין משה,177,,,exact,203812.93,553740.70,,,File A,ok
001027-073567-00246-X,"דפנה 23, דימונה",דימונה,דפנה,23,,,exact,203819.65,554301.95,,,File A,ok
001027-073567-00247-X,"דפנה 8, דימונה",דימונה,דפנה,8,,,exact,203772.94,554264.94,,,File A,ok
001027-073567-00248-X,"דפנה 15, דימונה",דימונה,דפנה,15,,,exact,203783.59,554302.75,,,File A,ok
001027-073567-00249-X,"דפנה 11, דימונה",דימונה,דפנה,11,,,exact,203767.23,554300.37,,,File A,ok
001027-073567-00250-X,"דפנה 2, דימונה",דימונה,דפנה,2,,,exact,203748.96,554267.67,,,File A,ok
001027-073567-00251-X,"דפנה 18, דימונה",דימונה,דפנה,18,,,exact,203822.58,554269.35,,,File A,ok
001027-073567-00252-X,"האורן 15, דימונה",דימונה,האורן,15,,,exact,202731.62,552768.47,,,File A,ok
001027-073567-00253-X,"האורן 6, דימונה",דימונה,האורן,6,,,exact,202802.24,552781.83,,,File A,ok
001027-073567-00254-X,"האורן 7, דימונה",דימונה,האורן,7,,,exact,202785.37,552749.58,,,File A,ok
001027-073567-00255-X,"האיריס 2, דימונה",דימונה,האיריס,2,,,exact,202953.39,552438.02,,,File A,ok
001027-073567-00256-X,"האיריס 6, דימונה",דימונה,האיריס,6,,,exact,203031.78,552439.57,,,File A,ok
001027-073567-00257-X,"האיריס 4, דימונה",דימונה,האיריס,4,,,exact,202974.66,552438.68,,,File A,ok
001027-073567-00258-X,"האלון 6, דימונה",דימונה,האלון,6,,,exact,202946.51,552822.53,,,File A,ok
001027-073567-00259-X,"האלון 16, דימונה",דימונה,האלון,16,,,exact,202947.31,552880.72,,,File A,ok
001027-073567-00260-X,"האלון 24, דימונה",דימונה,האלון,24,,,exact,202872.64,552873.94,,,File A,ok
001027-073567-00261-X,"האלון 2, דימונה",דימונה,האלון,2,,,exact,202943.11,552792.35,,,File A,ok
001027-073567-00262-X,"האלון 18, דימונה",דימונה,האלון,18,,,exact,202924.15,552876.07,,,File A,ok
001027-073567-00263-X,"האשל 2, דימונה",דימונה,האשל,2,,,exact,202860.14,552831.89,,,File A,ok
001027-073567-00264-X,"האשל 9, דימונה",דימונה,האשל,9,,,exact,202790.55,552818.69,,,File A,ok
001027-073567-00265-X,"האשל 12, דימונה",דימונה,האשל,12,,,exact,202809.02,552847.00,,,File A,ok
001027-073567-00266-X,"האשלג 12, דימונה",דימונה,האשלג,12,,,exact,202766.57,552724.30,,,File A,ok
001027-073567-00267-X,"האשלג 4, דימונה",דימונה,האשלג,4,,,exact,202765.37,552675.52,,,File A,ok
001027-073567-00268-X,"האשלג 23, דימונה",דימונה,האשלג,23,,,exact,202717.04,552695.54,,,File A,ok
001027-073567-00269-X,"האשלג 27, דימונה",דימונה,האשלג,27,,,exact,202719.72,552720.21,,,File A,ok
001027-073567-00270-X,"האשלג 8, דימונה",דימונה,האשלג,8,,,exact,202768.64,552700.15,,,File A,ok
001027-073567-00271-X,"האשלג 19, דימונה",דימונה,האשלג,19,,,exact,202722.20,552675.95,,,File A,ok
001027-073567-00272-X,"האשלג 11, דימונה",דימונה,האשלג,11,,,exact,202765.80,552626.14,,,File A,ok
001027-073567-00273-X,"הגיא 14, דימונה",דימונה,הגיא,14,,,exact,203854.53,553296.69,,,Both (File A & B),ok
001027-073567-00274-X,"הגפן 5, דימונה",דימונה,הגפן,5,,,exact,202638.73,552681.53,,,Both (File A & B),ok
001027-073567-00275-X,"הגפן 3, דימונה",דימונה,הגפן,3,,,exact,202662.15,552681.62,,,File A,ok
001027-073567-00276-X,"הגפן 24, דימונה",דימונה,הגפן,24,,,exact,202481.99,552683.99,,,Both (File A & B),ok
001027-073567-00277-X,"הגפן 28, דימונה",דימונה,הגפן,28,,,exact,202461.33,552678.25,,,Both (File A & B),ok
001027-073567-00278-X,"הגפן 43, דימונה",דימונה,הגפן,43,,,exact,202329.02,552599.77,,,Both (File A & B),ok
001027-073567-00279-X,"הגפן 51, דימונה",דימונה,הגפן,51,,,exact,202269.86,552567.27,,,Both (File A & B),ok
001027-073567-00280-X,"הגפן 49, דימונה",דימונה,הגפן,49,,,exact,202285.69,552573.12,,,Both (File A & B),ok
001027-073567-00281-X,"הגפן 25, דימונה",דימונה,הגפן,25,,,exact,202466.63,552648.64,,,Both (File A & B),ok
001027-073567-00282-X,"הגפן 45, דימונה",דימונה,הגפן,45,,,exact,202313.72,552591.61,,,Both (File A & B),ok
001027-073567-00283-X,"הגפן 31, דימונה",דימונה,הגפן,31,,,exact,202422.30,552636.32,,,Both (File A & B),ok
001027-073567-00284-X,"הגפן 15, דימונה",דימונה,הגפן,15,,,exact,202542.01,552664.37,,,Both (File A & B),ok
001027-073567-00285-X,"הגפן 33, דימונה",דימונה,הגפן,33,,,exact,202419.70,552621.46,,,Both (File A & B),ok
001027-073567-00286-X,"הגפן 35, דימונה",דימונה,הגפן,35,,,exact,202391.27,552627.79,,,Both (File A & B),ok
001027-073567-00287-X,"הגפן 21, דימונה",דימונה,הגפן,21,,,exact,202514.09,552660.05,,,Both (File A & B),ok
001027-073567-00288-X,"הדרור 13, דימונה",דימונה,הדרור,13,,,exact,203532.70,553573.53,,,File A,ok
001027-073567-00289-X,"הדרור 14, דימונה",דימונה,הדרור,14,,,exact,203525.44,553577.29,,,File A,ok
001027-073567-00290-X,"הדרור 1, דימונה",דימונה,הדרור,1,,,exact,203580.13,553597.51,,,File A,ok
001027-073567-00291-X,"ההגנה 2, דימונה",דימונה,ההגנה,2,,,exact,202812.24,553574.35,,,File A,ok
001027-073567-00292-X,"ההגנה 8, דימונה",דימונה,ההגנה,8,,,exact,202784.03,553569.06,,,File A,ok
001027-073567-00293-X,"ההגנה 28, דימונה",דימונה,ההגנה,28,,,exact,202810.59,553612.35,,,File A,ok
001027-073567-00294-X,"ההדס 19, דימונה",דימונה,ההדס,19,,,exact,202800.87,552680.67,,,File A,ok
001027-073567-00295-X,"ההדס 23, דימונה",דימונה,ההדס,23,,,exact,202814.97,552700.64,,,File A,ok
001027-073567-00296-X,"ההדס 11, דימונה",דימונה,ההדס,11,,,exact,202788.87,552609.53,,,File A,ok
001027-073567-00297-X,"הזית 261, דימונה",דימונה,הזית,261,,,none,,,,,File A,ok
001027-073567-00298-X,"הזית 123, דימונה",דימונה,הזית,123,,,none,,,,,File A,ok
001027-073567-00299-X,"הזית 33, דימונה",דימונה,הזית,33,,,street,202326.85,552531.84,,,File A,ok
001027-073567-00300-X,"הזמיר 135, דימונה",דימונה,הזמיר,135,,,exact,203513.92,553678.50,,,Both (File A & B),ok
001027-073567-00301-X,"הזמיר 13, דימונה",דימונה,הזמיר,13,,,exact,203522.36,553675.35,,,File A,ok
001027-073567-00302-X,"הזמיר 7, דימונה",דימונה,הזמיר,7,,,exact,203563.60,553695.69,,,File A,ok
001027-073567-00303-X,"הזמיר 5, דימונה",דימונה,הזמיר,5,,,exact,203571.47,553704.00,,,File A,ok
001027-073567-00304-X,"הזמיר 23, דימונה",דימונה,הזמיר,23,,,exact,203492.00,553647.91,,,File A,ok
001027-082334-00237-X,"החשמונאים 237, דימונה",דימונה,החשמונאים,237,,8604150,exact,203571.26,552777.36,694444.77,3438710.40,File B,ok
001027-082334-00237-א,"החשמונאים 237, דימונה",דימונה,החשמונאים,237,א,8604151,exact,203571.26,552777.36,694444.77,3438710.40,File B,ok
001027-082334-00237-ב,"החשמונאים 237, דימונה",דימונה,החשמונאים,237,ב,8604152,exact,203571.26,552777.36,694444.77,3438710.40,File B,ok
001027-082334-00237-ג,"החשמונאים 237, דימונה",דימונה,החשמונאים,237,ג,8604153,exact,203571.26,552777.36,694444.77,3438710.40,File B,ok
001027-073567-00306-X,"החשמונאים 6, דימונה",דימונה,החשמונאים,6,,,exact,203574.49,552802.49,,,File A,ok
001027-082334-00236-X,"החשמונאים 236, דימונה",דימונה,החשמונאים,236,,8604145,exact,203572.29,552802.95,694445.30,3438736.01,File B,ok
001027-082334-00236-א,"החשמונאים 236, דימונה",דימונה,החשמונאים,236,א,8604146,exact,203572.29,552802.95,694445.30,3438736.01,File B,ok
001027-082334-00236-ב,"החשמונאים 236, דימונה",דימונה,החשמונאים,236,ב,8604147,exact,203572.29,552802.95,694445.30,3438736.01,File B,ok
001027-082334-00236-ג,"החשמונאים 236, דימונה",דימונה,החשמונאים,236,ג,8604148,exact,203572.29,552802.95,694445.30,3438736.01,File B,ok
001027-082334-00236-ד,"החשמונאים 236, דימונה",דימונה,החשמונאים,236,ד,8604149,exact,203572.29,552802.95,694445.30,3438736.01,File B,ok
001027-073567-00308-X,"החשמונאים 2, דימונה",דימונה,החשמונאים,2,,,exact,203569.47,552848.58,,,File A,ok
001027-073567-00309-X,"החשמונאים 258, דימונה",דימונה,החשמונאים,258,,,exact,203594.05,552758.49,,,File A,ok
001027-082334-00235-X,"החשמונאים 235, דימונה",דימונה,החשמונאים,235,,8604140,exact,203571.51,552830.03,694443.97,3438763.07,File B,ok
001027-082334-00235-ג,"החשמונאים 235, דימונה",דימונה,החשמונאים,235,ג,8604143,exact,203571.51,552830.03,694443.97,3438763.07,File B,ok
001027-082334-00235-ד,"החשמונאים 235, דימונה",דימונה,החשמונאים,235,ד,8604144,exact,203571.51,552830.03,694443.97,3438763.07,File B,ok
001027-073567-00311-X,"היונה 156, דימונה",דימונה,היונה,156,,,exact,203582.27,553478.28,,,Both (File A & B),ok
001027-073567-00312-X,"היונה 3, דימונה",דימונה,היונה,3,,,exact,203594.75,553550.26,,,File A,ok
001027-073567-00313-X,"היונה 8, דימונה",דימונה,היונה,8,,,exact,203582.64,553563.49,,,File A,ok
001027-073567-00314-X,"היונה 59, דימונה",דימונה,היונה,59,,,exact,203563.79,553466.31,,,File A,ok
001027-073567-00315-X,"היונה 16, דימונה",דימונה,היונה,16,,,exact,203532.56,553543.28,,,File A,ok
001027-073567-00316-X,"היורה 38, דימונה",דימונה,היורה,38,,,exact,203112.41,552162.17,,,File A,ok
001027-073567-00317-X,"היורה 17, דימונה",דימונה,היורה,17,,,exact,203102.16,552110.72,,,File A,ok
001027-073567-00318-X,"הכלנית 36, דימונה",דימונה,הכלנית,36,,,exact,203022.97,552311.66,,,File A,ok
001027-073567-00319-X,"הכלנית 23, דימונה",דימונה,הכלנית,23,,,exact,203018.38,552347.46,,,File A,ok
001027-073567-00320-X,"הכלנית 14, דימונה",דימונה,הכלנית,14,,,exact,202840.31,552312.35,,,File A,ok
